musicianID,musicianName,genderType,birthDate,city,familyName,forename,fatherName,motherName,spouse,NChildren,kind,webpage
http://www.wikidata.org/entity/Q6385604,,m,1990-06-30T00:00:00Z,New York City,Price,Keli,,,,,pop music,http://www.keliprice.com
http://www.wikidata.org/entity/Q6390944,,m,1944-11-13T00:00:00Z,Spokane,,Kenny,,,,,music,http://www.kennybluesboss.com/
http://www.wikidata.org/entity/Q6376619,,f,1953-05-31T00:00:00Z,Oshkosh,Sullivan,Kathie,,,,,Christian music,
http://www.wikidata.org/entity/Q6162398,,m,1973-09-08T00:00:00Z,Columbia,Downs,Jason,,,,,,
http://www.wikidata.org/entity/Q6167000,,m,1955-03-02T00:00:00Z,Ogden,,Jay,,Olive Osmond,,,pop music,http://www.jayosmond.com
http://www.wikidata.org/entity/Q6161745,Jasmine Marika,f,1985-09-01T00:00:00Z,Seattle,,Jasmine,,,,,popular music,
http://www.wikidata.org/entity/Q6161443,Victoria Larraz Muñoz de Arce,f,1962-08-26T00:00:00Z,Madrid,Larraz,Victoria,,,,,,http://www.vickylarraz.com
http://www.wikidata.org/entity/Q6163217,,m,1969-01-06T00:00:00Z,United States of America,Paige,Jason,,,,,,
http://www.wikidata.org/entity/Q6166872,,m,1990-01-16T00:00:00Z,Greenville,Quinn,Wesley,,,,,,
http://www.wikidata.org/entity/Q6152371,,f,1952-03-02T00:00:00Z,Los Angeles,,Jane,,,,,,
http://www.wikidata.org/entity/Q6171942,,f,1956-09-03T00:00:00Z,Los Angeles,Cunningham,Jeanie,,,,,,http://www.jaecie.com
http://www.wikidata.org/entity/Q6163562,,m,1978-04-22T00:00:00Z,Southfield,,Jason,,,,,rock music,
http://www.wikidata.org/entity/Q6154503,,f,1983-01-01T00:00:00Z,San Germán,Irizarry,Janina,,,,,popular music,
http://www.wikidata.org/entity/Q6159394,,f,1989-09-27T00:00:00Z,Newark,,Jaqueline,,,,,,
http://www.wikidata.org/entity/Q6152884,,f,1990-06-10T00:00:00Z,New Orleans,Mays,Tristin,,,,,,
http://www.wikidata.org/entity/Q6149827,,f,1939-11-23T00:00:00Z,Los Angeles,Rooney,Jan,,,Joseph Yule,,,
http://www.wikidata.org/entity/Q6159938,,m,1981-06-17T00:00:00Z,Oceanside,Cotter,Jared,,,,,popular music,https://www.myspace.com/JLCotter
http://www.wikidata.org/entity/Q6166700,,m,1973-05-23T00:00:00Z,Himalayas,Hickman,Jay,,,,,,http://www.jayhickman.net/
http://www.wikidata.org/entity/Q6170384,,f,1960-04-20T00:00:00Z,Long Beach,,Jean,,,,,,
http://www.wikidata.org/entity/Q6146948,Jamie Grace Harper,f,1991-11-25T00:00:00Z,Los Angeles,Grace,Jamie,,,,,Christian music,http://jamiegrace.com/
http://www.wikidata.org/entity/Q6170550,,f,1924-03-29T00:00:00Z,Grant County,,Jean,,,,,,
http://www.wikidata.org/entity/Q6161784,,f,1992-03-14T00:00:00Z,Columbus,Murray,Jasmine,,,,,popular music,
http://www.wikidata.org/entity/Q6162793,,m,1973-11-20T00:00:00Z,Jacksonville,,Jason,,,,,rock music,http://jasonrusso.name/
http://www.wikidata.org/entity/Q6170959,,f,1940-01-09T00:00:00Z,Menasha,Kraft,Jean,,,,,,
http://www.wikidata.org/entity/Q6166609,John Arden Ferguson,m,1947-05-10T00:00:00Z,Burbank,Ferguson,Jay,,,,,popular music,
http://www.wikidata.org/entity/Q6152309,,f,1897-01-02T00:00:00Z,Kentucky,Green,Jane,,,,,popular music,
http://www.wikidata.org/entity/Q6153686,,f,1923-07-02T00:00:00Z,Maces Spring,Carter,Janette,"Alvin Pleasant Delaney ""A.P."" Carter",Sara Carter,,,Christian music,
http://www.wikidata.org/entity/Q6162757,,m,1979-02-01T00:00:00Z,Green Hill,,Jason,,,,,pop music,http://JasonIsbell.com
http://www.wikidata.org/entity/Q6153579,,f,1966-01-01T00:00:00Z,Los Angeles,Robin,Janet,,,,,popular music,http://www.janetrobin.com
http://www.wikidata.org/entity/Q6154748,,f,1957-01-30T00:00:00Z,Detroit,,,,,,,popular music,http://janivamagness.com/
http://www.wikidata.org/entity/Q6146558,,f,1957-01-01T00:00:00Z,Tucson,Anderson,Jamie,,,,,,
http://www.wikidata.org/entity/Q6172374,,f,1940-07-06T00:00:00Z,Titusville,,Jeannie,,,,,pop music,http://www.jeannieseely.com/
http://www.wikidata.org/entity/Q6162157,,m,1972-01-05T00:00:00Z,Cheverly,Miller,Jason,,,,,popular music,http://www.jasoncharlesmiller.com
http://www.wikidata.org/entity/Q6152241,,f,1918-07-18T00:00:00Z,Duluth,,Jane,,,Glenn Monroe Kunkel,,,
http://www.wikidata.org/entity/Q6152474,,f,1915-02-03T00:00:00Z,Bozeman,Lawrence,Jane,,,Anthony Peter Smith,,,
http://www.wikidata.org/entity/Q6163429,,m,1962-04-16T00:00:00Z,San Diego,Scheff,Jason,,,,,,
http://www.wikidata.org/entity/Q6152433,,f,1923-04-10T00:00:00Z,Hartford,,Jane,,,,,,
http://www.wikidata.org/entity/Q6163318,,m,1971-07-13T00:00:00Z,Huntington Beach,Reece,Jason,,,,,,
http://www.wikidata.org/entity/Q6155060,,f,1954-03-14T00:00:00Z,Anderson,Browne,Jann,,,,,pop music,http://www.jannbrowne.com/
http://www.wikidata.org/entity/Q6170954,,f,1943-01-26T00:00:00Z,New Orleans,Knight,Jean,,,,,popular music,http://1jeanknight.com/
http://www.wikidata.org/entity/Q6171862,,f,1965-11-14T00:00:00Z,Pico Rivera,Jurado,Jeanette,,,,,dance music,
http://www.wikidata.org/entity/Q6147352,,f,1988-09-27T00:00:00Z,Fall River Mills,Pineda,Jamie,,,,,popular music,http://www.sweetbox.com/
http://www.wikidata.org/entity/Q6153454,,f,1940-11-13T00:00:00Z,Baltimore,Lawson,Janet,,,,,popular music,http://www.janetlawsonscats.com
http://www.wikidata.org/entity/Q6165624,,m,1969-05-27T00:00:00Z,"Washington\, D.C.",Mendoza,Javier,,,,,,http://www.javiermendoza.com
http://www.wikidata.org/entity/Q6172177,,f,1937-01-30T00:00:00Z,Pell City,Pruett,Jeanne,,,,,pop music,
http://www.wikidata.org/entity/Q6163690,,m,1988-01-01T00:00:00Z,Canonsburg,Walker,Jason,,,,,,
http://www.wikidata.org/entity/Q6154655,,f,1963-01-09T00:00:00Z,San Francisco,Tanaka,Janis,,,,,rock music,
http://www.wikidata.org/entity/Q6152632,,f,1912-08-10T00:00:00Z,New York City,,Jane,,,,,,
http://www.wikidata.org/entity/Q6170652,,f,1930-05-10T00:00:00Z,Riverside,,Jean,,,,,,
http://www.wikidata.org/entity/Q6151146,,f,1928-07-29T00:00:00Z,Atlanta,,Jane,,,,,,
http://www.wikidata.org/entity/Q6146314,,m,1975-07-14T00:00:00Z,Enterprise,Johnson,Jamey,,,,,pop music,http://www.jameyjohnson.com/
http://www.wikidata.org/entity/Q6162606,Jason Jeffrey Gay,m,1972-01-18T00:00:00Z,Minneapolis,Gray,Jason,,,,,Christian music,http://www.jasongraymusic.com/
http://www.wikidata.org/entity/Q6167033,,m,1963-09-23T00:00:00Z,San Antonio,Perez,Jay,,,,,Tejano music,http://www.jayperezandtheband.com/
http://www.wikidata.org/entity/Q6153555,,f,1947-12-27T00:00:00Z,Minneapolis,Perry,Janet,,,,,,
http://www.wikidata.org/entity/Q6153356,,m,1964-04-02T00:00:00Z,Ho Chi Minh City,,,,,,,Q10801090,
http://www.wikidata.org/entity/Q6166407,,m,1938-11-02T00:00:00Z,New York,Black,Jay,,,,,popular music,
http://www.wikidata.org/entity/Q6147092,,m,1977-10-06T00:00:00Z,Denver,Laurie,Jamie,,,,,hip hop music,
http://www.wikidata.org/entity/Q6312200,,f,1959-08-18T00:00:00Z,New York City,Profanato,Angela,,,,,,http://www.juneangela.com/
http://www.wikidata.org/entity/Q6301996,,f,1907-02-20T00:00:00Z,Compton,Conner,Nadine,,,,,,
http://www.wikidata.org/entity/Q6307829,,f,2000-01-01T00:00:00Z,Louisiana,,Julianna,,,,,electronic music,http://juliannabarwick.com
http://www.wikidata.org/entity/Q6315685,Jussie Langston Mikha Smollett,m,1982-06-21T00:00:00Z,Santa Rosa,Smollett,Jussie,,,,,contemporary R&B,http://jussiesmollettmusic.com/
http://www.wikidata.org/entity/Q6303872,,m,1974-03-07T00:00:00Z,Kansas City,,,,,,,popular music,http://www.krizzkaliko.com/
http://www.wikidata.org/entity/Q6304616,,f,1949-01-01T00:00:00Z,Indiana,,Judy,,,,,popular music,
http://www.wikidata.org/entity/Q6306710,Julia Sackett,f,1887-08-27T00:00:00Z,Springfield,Sanderson,Julia,,,Frank Crumit,,,
http://www.wikidata.org/entity/Q6369565,,f,1960-11-15T00:00:00Z,Detroit,,Karen,,,,,Christian music,
http://www.wikidata.org/entity/Q6303623,,f,1932-06-21T00:00:00Z,New York City,,Judith,,,,,,
http://www.wikidata.org/entity/Q6289032,,m,1972-01-01T00:00:00Z,United States of America,,Josh,,,,,rock music,
http://www.wikidata.org/entity/Q6323197,,m,1913-11-21T00:00:00Z,Sharon,Douglas,K.,,,,,music,
http://www.wikidata.org/entity/Q6324079,,f,1942-05-15T00:00:00Z,Arkansas,,K.,,,,,pop music,
http://www.wikidata.org/entity/Q6308583,,f,1924-10-21T00:00:00Z,Omaha,Wilson,Julie,,,,,popular music,
http://www.wikidata.org/entity/Q6307858,,f,1965-02-04T00:00:00Z,Cleveland,,Julianne,,,,,,
http://www.wikidata.org/entity/Q6288306,,f,1907-10-27T00:00:00Z,Denver,Antoine,Josephine,,,,,,
http://www.wikidata.org/entity/Q6363428,Pebbles,f,1966-11-06T00:00:00Z,Oakland,,Perri,,,,,popular music,http://www.sisterperri.com/
http://www.wikidata.org/entity/Q6312362,,f,1909-11-19T00:00:00Z,Chicago,Martel,June,,,,,,
http://www.wikidata.org/entity/Q6304399,,f,1946-08-06T00:00:00Z,New York City,Craig,Judy,,,,,,
http://www.wikidata.org/entity/Q6297132,,f,1941-06-13T00:00:00Z,Modesto,,Joy,,,,,,
http://www.wikidata.org/entity/Q6369474,,f,1946-01-01T00:00:00Z,Los Angeles,Alexander,Karen,,,,,pop music,
http://www.wikidata.org/entity/Q6279421,,m,1976-05-05T00:00:00Z,Manila,Llana,José,,,,,,http://www.josellana.com
http://www.wikidata.org/entity/Q6304636,,f,1924-01-01T00:00:00Z,Boston,,Judy,,,Sherm Feller,,,
http://www.wikidata.org/entity/Q6277516,,f,1982-08-06T00:00:00Z,Chicopee,,,,,,,popular music,http://www.jordismusic.com/
http://www.wikidata.org/entity/Q6369468,Karen Orth-Pallavicini,f,1945-10-13T00:00:00Z,New York City,Akers,Karen,,,,,,http://karenakers.com/
http://www.wikidata.org/entity/Q6305752,,m,1898-12-29T00:00:00Z,Waco,Bledsoe,Jules,,,,,,
http://www.wikidata.org/entity/Q6277555,,f,1984-12-06T00:00:00Z,Florida,Jackson,,,,,,popular music,http://www.chessiepark.com
http://www.wikidata.org/entity/Q6297647,,f,1946-12-14T00:00:00Z,Detroit,Wilson,Joyce,,,,,popular music,
http://www.wikidata.org/entity/Q6369533,,f,1954-04-29T00:00:00Z,Dallas,Brooks,Karen,,,,,pop music,
http://www.wikidata.org/entity/Q6355816,,f,1974-04-18T00:00:00Z,San Juan,,Millie,,,,,popular music,
http://www.wikidata.org/entity/Q6303304,,f,1943-04-27T00:00:00Z,Lexington,,Judith,,,,,,
http://www.wikidata.org/entity/Q6291331,Jose Alfredo Lorente,m,1994-01-27T00:00:00Z,Mayagüez,,José Alfredo,,,,,popular music,
http://www.wikidata.org/entity/Q6308460,,f,1963-01-02T00:00:00Z,St. Louis,,Julie,,,,,,
http://www.wikidata.org/entity/Q6302349,Jude Anthony Cole,m,1960-06-18T00:00:00Z,Carbon Cliff,Cole,Jude,,,,,popular music,http://www.judecolemusic.com/
http://www.wikidata.org/entity/Q6318248,,m,1973-04-20T00:00:00Z,Los Angeles,,Justin,,,,,rock music,
http://www.wikidata.org/entity/Q6308081,,f,1956-01-21T00:00:00Z,Iowa,Christensen,Julie,,,,,popular music,
http://www.wikidata.org/entity/Q6323016,Kevin S. Rhoads,m,1976-08-07T00:00:00Z,Tucson,,K.,,,,,popular music,http://www.ksrhoads.com/
http://www.wikidata.org/entity/Q6294161,Jose Vega Santana,m,1958-02-28T00:00:00Z,San Juan,,José,,,,,,
http://www.wikidata.org/entity/Q6290013,,m,1992-04-09T00:00:00Z,Westlake,,Joshua,,,,,popular music,
http://www.wikidata.org/entity/Q6352447,Kittie,f,1971-03-07T00:00:00Z,"Washington\, D.C.",,Kali,,,,,,
http://www.wikidata.org/entity/Q6349276,Sydney Bennett,f,1992-04-23T00:00:00Z,Los Angeles,Bennett,Sydney,,,,,popular music,http://internetsyd.com
http://www.wikidata.org/entity/Q6314059,Vanessa Denae Olivarez,f,1981-04-07T00:00:00Z,Sugar Land,Olivarez,Vanessa,,,,,pop music,http://granvilleautomatic.com
http://www.wikidata.org/entity/Q6369558,,f,1923-09-01T00:00:00Z,Rexburg,Chandler,Karen,,,,,pop music,
http://www.wikidata.org/entity/Q6304496,,f,1948-10-11T00:00:00Z,Phoenix,Kaye,Judy,,,,,,
http://www.wikidata.org/entity/Q6352134,,m,1978-01-06T00:00:00Z,Kailua,,,,,,,ska,
http://www.wikidata.org/entity/Q6309766,,m,1940-10-27T00:00:00Z,Ithaca,Eastman,Julius,,,,,minimal music,
http://www.wikidata.org/entity/Q6322943,KFlay,f,1985-06-30T00:00:00Z,Wilmette,,K.,,,,,hip hop music,http://www.kflay.com/
http://www.wikidata.org/entity/Q6290546,,m,1989-03-26T00:00:00Z,Morristown,Leming,Josiah,,,,,rock music,http://www.josiahleming.com
http://www.wikidata.org/entity/Q6312240,,f,1942-04-10T00:00:00Z,Dunkirk,Card,June,,,,,,
http://www.wikidata.org/entity/Q6312374,June Elizabeth Millington,f,1948-04-14T00:00:00Z,Manila,Millington,June,,,,,popular music,http://www.junemillington.com
http://www.wikidata.org/entity/Q6323621,,f,1985-03-04T00:00:00Z,Memphis,,K.,,,,,popular music,http://www.thekmichelle.com/
http://www.wikidata.org/entity/Q6301550,,f,1901-11-06T00:00:00Z,Keyport,Hall,Juanita,,,,,,
http://www.wikidata.org/entity/Q6293435,Jose Miguel Class,m,1938-09-26T00:00:00Z,Manatí,Class,José,,,,,,
http://www.wikidata.org/entity/Q6306604,,f,1969-01-14T00:00:00Z,State College,,Julia,,,,,,
http://www.wikidata.org/entity/Q6304512,,f,1936-04-16T00:00:00Z,Boise,Lynn,Judy,,,,,,
http://www.wikidata.org/entity/Q6302042,,m,1936-06-11T00:00:00Z,Jamestown,,,,,,,pop music,
http://www.wikidata.org/entity/Q6292449,Jose Hernandez,m,1958-08-27T00:00:00Z,Mexicali,,José,,,,,"Pop\, valadas\, regional\,",
http://www.wikidata.org/entity/Q6308635,,f,1975-11-20T00:00:00Z,Philadelphia,,Julien,,,,,popular music,http://www.julienaklei.com/
http://www.wikidata.org/entity/Q6313174,,m,1952-06-12T00:00:00Z,Cottonwood,Brown,Junior,,,,,Texas country music,http://www.juniorbrown.com/
http://www.wikidata.org/entity/Q6312442,,f,1928-06-30T00:00:00Z,New York City,Valli,June,,,,,pop music,
http://www.wikidata.org/entity/Q6309612,,f,1919-03-21T00:00:00Z,Arecibo,Ross,Julitta,,,,,Music of Puerto Rico,
http://www.wikidata.org/entity/Q6307740,,f,1964-01-01T00:00:00Z,"Washington\, D.C.",Donald,Juliana,,,,,,
http://www.wikidata.org/entity/Q6349855,,m,1943-06-15T00:00:00Z,Chicago,,,,,,,music,
http://www.wikidata.org/entity/Q6793985,,m,1964-12-18T00:00:00Z,Long Beach,,,,,,,dance music,
http://www.wikidata.org/entity/Q6788986,,m,1935-07-19T00:00:00Z,Memphis,Lucas,Matt,,,,,popular music,
http://www.wikidata.org/entity/Q6791083,,m,1968-01-01T00:00:00Z,Evanston,,Matthew,,,,,,
http://www.wikidata.org/entity/Q6790968,,m,1980-03-24T00:00:00Z,Peoria,Metzger,Matthew,,,,,,
http://www.wikidata.org/entity/Q6828233,,m,1964-06-13T00:00:00Z,Kansas City,,Michael,,,,,popular music,
http://www.wikidata.org/entity/Q6819168,,f,1949-06-15T00:00:00Z,Nagoya,Wilson,Meri,,,,,,
http://www.wikidata.org/entity/Q6796579,,f,1880-10-07T00:00:00Z,New York City,Thompson,May,,,,,,
http://www.wikidata.org/entity/Q6792305,,f,1975-01-01T00:00:00Z,New York City,,Maude,Brandon Maggart,,,,kleinkunst,http://www.maudemaggart.com/
http://www.wikidata.org/entity/Q6807971,,f,1949-10-21T00:00:00Z,Chicago,,Meg,,,,,play,
http://www.wikidata.org/entity/Q6808743,,f,1983-06-15T00:00:00Z,Tracy,Slankard,Megan,,,,,popular music,http://www.meganslankard.com
http://www.wikidata.org/entity/Q6812429,,f,1979-06-03T00:00:00Z,Santurce,,Melina,,,,,,http://www.melinaalmodovar.com
http://www.wikidata.org/entity/Q6796671,,f,2000-08-05T00:00:00Z,Ōsaka,Bond,Maya,,,,,rock music,
http://www.wikidata.org/entity/Q6830824,,m,1964-11-01T00:00:00Z,Cincinnati,Gruber,Michael,,,,,,
http://www.wikidata.org/entity/Q6791817,,f,1925-03-26T00:00:00Z,Selma,,Mattie,,,,,religious text,
http://www.wikidata.org/entity/Q6788713,,m,1984-02-11T00:00:00Z,Valrico,Good,Matt,,,,,punk rock,
http://www.wikidata.org/entity/Q6812877,,f,1984-08-21T00:00:00Z,San Clemente,,Melissa,,,Brandon Nicholas Henschel,,contemporary R&B,http://www.melissa-schuman.com/
http://www.wikidata.org/entity/Q6809055,,f,1990-04-25T00:00:00Z,Longmeadow,,,,,,,,
http://www.wikidata.org/entity/Q6808733,,f,1981-04-30T00:00:00Z,Ames,Reinking,Megan,,,,,,
http://www.wikidata.org/entity/Q6788754,,m,1979-10-19T00:00:00Z,Toledo,Hammitt,Matt,,,,,Christian music,http://matthammittmusic.com/
http://www.wikidata.org/entity/Q6830262,,m,1949-04-04T00:00:00Z,New York City,Fennelly,Michael,,,,,popular music,
http://www.wikidata.org/entity/Q6811311,Melanie Figueroa Solis,f,1987-07-22T00:00:00Z,San Juan,Maher,Melanie,,,,,popular music,
http://www.wikidata.org/entity/Q6812834,,f,1980-10-11T00:00:00Z,Elizabeth,Otero,Melissa,,,,,popular music,http://www.melissaotero.com
http://www.wikidata.org/entity/Q6812710,,f,1979-03-21T00:00:00Z,Toms River,Gorga,Melissa,,,Joey Gorga,3.0,popular music,http://www.melissagorga.com/
http://www.wikidata.org/entity/Q6829238,,m,1970-05-24T00:00:00Z,Pennsylvania,,Michael,,,,,,http://www.michaelchioldi.com
http://www.wikidata.org/entity/Q6791179,,m,1971-11-07T00:00:00Z,Chester,Ryan,Matthew,,,,,country music,http://www.matthewryanonline.com
http://www.wikidata.org/entity/Q6791008,,m,1967-09-20T00:00:00Z,Santa Monica,Nelson,Matthew,,Kristin Harmon Nelson,,,popular music,http://www.thenelsonbrothers.com/
http://www.wikidata.org/entity/Q6812678,,f,1970-11-20T00:00:00Z,United States of America,Disney,Melissa,,,Ryan Paul James,,,http://www.melissadisney.com
http://www.wikidata.org/entity/Q6812259,,f,1964-12-06T00:00:00Z,New York City,Morgan,,,,,,contemporary R&B,http://www.melisamorgan.com
http://www.wikidata.org/entity/Q6830810,,m,1979-12-30T00:00:00Z,Fort Carson,Grimm,Michael,,,,,music,http://www.michaelgrimmmusic.com
http://www.wikidata.org/entity/Q6832631,,m,1971-12-16T00:00:00Z,Philadelphia,McCary,Michael,,,,,contemporary R&B,
http://www.wikidata.org/entity/Q6788810,,m,1977-05-28T00:00:00Z,Gaithersburg,Holt,Matthew,,,,,heavy metal,
http://www.wikidata.org/entity/Q6788873,Matt Miller,m,1960-02-02T00:00:00Z,Rockville Centre,Miller,Matt,,,,,,
http://www.wikidata.org/entity/Q6788997,Matthew Guion Maher,m,1974-11-10T00:00:00Z,Newfoundland and Labrador,Maher,Matt,,,,,Christian music,http://www.mattmahermusic.com
http://www.wikidata.org/entity/Q6792645,,f,1934-04-15T00:00:00Z,San Jose,Arthur,Maureen,,,George William Weidler,,,
http://www.wikidata.org/entity/Q6830325,,m,1970-07-21T00:00:00Z,Montluçon,Fitzpatrick,Michael,,,Kaylee DeFer,,alternative rock,http://www.fitzandthetantrums.com/
http://www.wikidata.org/entity/Q6811298,Gary William Brolsma,m,1986-01-14T00:00:00Z,Saddle Brook,,,,,,,pop music,http://www.newnuma.com/
http://www.wikidata.org/entity/Q6812768,,f,1975-08-13T00:00:00Z,Chicago,Lefton,Melissa,,,,,,
http://www.wikidata.org/entity/Q6828025,,m,1979-10-10T00:00:00Z,Orlando,,Michael,,,,,popular music,
http://www.wikidata.org/entity/Q6812441,Melina Leon,f,1972-07-12T00:00:00Z,Río Piedras,León,Melina,,,,,,
http://www.wikidata.org/entity/Q6825692,,f,1942-03-20T00:00:00Z,United States of America,Small,,,,,,,http://www.mewssmall.com/
http://www.wikidata.org/entity/Q6796152,,m,1925-03-02T00:00:00Z,Tippo,,Maxwell,,,,,jump blues,
http://www.wikidata.org/entity/Q6827813,,m,1958-01-09T00:00:00Z,Raleigh,Murphy,,,,,,popular music,
http://www.wikidata.org/entity/Q6789518,,m,1980-09-23T00:00:00Z,Englewood,White,Matt,,,,,popular music,http://www.mattwhitemusic.com/
http://www.wikidata.org/entity/Q6814149,,m,1964-12-27T00:00:00Z,Santa Isabel,,,,,,,,
http://www.wikidata.org/entity/Q6812700,,f,1979-04-26T00:00:00Z,Minneapolis,,Melissa,,,,,symphonic rock,http://www.melissaferlaak.com/
http://www.wikidata.org/entity/Q6792721,,f,1951-08-12T00:00:00Z,Wallingford,Moore,Maureen,,,,,,
http://www.wikidata.org/entity/Q6788904,,m,1966-09-28T00:00:00Z,Asheville,King,Matt,,,,,pop music,http://mattking.com
http://www.wikidata.org/entity/Q6808689,,f,1995-09-18T00:00:00Z,Los Angeles,,Megan,,,,,pop music,http://www.hellomeganlee.com/
http://www.wikidata.org/entity/Q6687278,,m,1923-10-10T00:00:00Z,Los Angeles,,Louis,,,,,,
http://www.wikidata.org/entity/Q6689780,Lourdes Perez,f,1961-02-12T00:00:00Z,San Sebastián,Pérez,Lourdes,,,,,,http://www.lourdesperez.com/
http://www.wikidata.org/entity/Q6688767,,f,1897-03-27T00:00:00Z,Waco,Groody,Louise,,,William Harrigan,,,
http://www.wikidata.org/entity/Q6689752,Lourdes Chacon,f,1964-02-14T00:00:00Z,Puerto Rico,,Lourdes,,,,,,
http://www.wikidata.org/entity/Q6650270,,m,1921-10-25T00:00:00Z,Sledge,,,,,,,jump blues,
http://www.wikidata.org/entity/Q6698494,,f,1954-02-22T00:00:00Z,Pomona,Shelton,Lucy,,,,,,
http://www.wikidata.org/entity/Q6668280,Lois Eileen Johnson,f,1942-05-15T00:00:00Z,Union County,Johnson,Lois,,,,,,http://www.loisjohnsonmusic.com/
http://www.wikidata.org/entity/Q6674608,Loni Zoe Ackerman,f,1949-04-10T00:00:00Z,New York City,,Loni,,,Steve Canyon Kennedy,,,
http://www.wikidata.org/entity/Q6673256,,f,1995-10-12T00:00:00Z,Los Angeles,Guan,Sharon,,,,,,
http://www.wikidata.org/entity/Q6652000,,m,1931-04-15T00:00:00Z,New Orleans,Jones,,,,,,,
http://www.wikidata.org/entity/Q6688915,,f,1966-12-07T00:00:00Z,St. Louis,,Louise,,,,,rock music,
http://www.wikidata.org/entity/Q6705543,00008318993 IPI,m,1931-08-07T00:00:00Z,Jacksonville,Dixon,Luther,,,,,popular music,
http://www.wikidata.org/entity/Q6698552,,f,1982-12-03T00:00:00Z,Santa Barbara,Walsh,Lucy,,,,,,
http://www.wikidata.org/entity/Q6660706,,f,1844-01-01T00:00:00Z,Ponce,Graham,Lizzie,,,,,Danza,
http://www.wikidata.org/entity/Q6668348,,f,1948-04-12T00:00:00Z,Detroit,Reeves,Lois,,,,,,
http://www.wikidata.org/entity/Q6697306,,f,1921-06-15T00:00:00Z,Lincoln,Norman,Lucille,,,,,pop music,
http://www.wikidata.org/entity/Q6704415,,f,1947-06-30T00:00:00Z,Ponce,,,,,,,Music of Puerto Rico,
http://www.wikidata.org/entity/Q6648945,,m,1934-02-05T00:00:00Z,Indianola,,,,,,,blues,
http://www.wikidata.org/entity/Q6680952,,f,1958-04-01T00:00:00Z,Stockton,,Loretta,,,,,,
http://www.wikidata.org/entity/Q6689781,,f,1972-10-18T00:00:00Z,San Juan,Robles,Lourdes,,,,,popular music,http://lourdesrobles.com/
http://www.wikidata.org/entity/Q6651969,,m,1939-11-20T00:00:00Z,Tchula,,,,,,,blues,
http://www.wikidata.org/entity/Q6671239,,m,1951-09-16T00:00:00Z,Dallas,Bell,Vince,,,,,popular music,http://www.vincebell.com
http://www.wikidata.org/entity/Q6696446,Lucecita Benitez,f,1942-07-22T00:00:00Z,Bayamón,,,,,,,Music of Puerto Rico,
http://www.wikidata.org/entity/Q6633152,,m,1971-01-01T00:00:00Z,New York City,,,,,,,Jewish music,
http://www.wikidata.org/entity/Q6692134,,m,1938-03-06T00:00:00Z,New Brunswick,Watkins,Lovelace,,,,,,
http://www.wikidata.org/entity/Q6711898,,f,1938-02-02T00:00:00Z,Chicago,,,,,,,,
http://www.wikidata.org/entity/Q6660426,,f,1982-04-25T00:00:00Z,Chicago,,Liza,,,,,,http://www.LizaQuinOfficial.com
http://www.wikidata.org/entity/Q6694780,,f,1965-05-17T00:00:00Z,Berlin,,Luann,,,Alexandre de Lesseps,,popular music,
http://www.wikidata.org/entity/Q6687998,,m,1965-06-16T00:00:00Z,Las Vegas,,Louis,,,,,popular music,http://www.louisprimajr.com
http://www.wikidata.org/entity/Q6574648,,f,1933-11-11T00:00:00Z,Newark,,Marlene,,,,,popular music,
http://www.wikidata.org/entity/Q6684876,,f,1880-02-08T00:00:00Z,New York City,,Lotta,,,,,,
http://www.wikidata.org/entity/Q6649736,,m,1945-05-18T00:00:00Z,Parsons,,,,,,,pop music,http://www.littledavidwilkins.com
http://www.wikidata.org/entity/Q6692530,,f,1961-12-09T00:00:00Z,New York City,George,,,,,,,
http://www.wikidata.org/entity/Q6660245,,f,1963-11-07T00:00:00Z,Dallas,,Liz,,,,,,http://www.lizmikel.com/
http://www.wikidata.org/entity/Q6674680,,m,1943-05-31T00:00:00Z,Dayton,,Lonnie,,,,,,
http://www.wikidata.org/entity/Q6696084,,m,1979-07-30T00:00:00Z,Beaumont,Babin,Lucas,Brian Babin,,,,,
http://www.wikidata.org/entity/Q6688838,,f,1954-07-13T00:00:00Z,Corpus Christi,,Louise,,,,,pop music,
http://www.wikidata.org/entity/Q6650516,,m,1964-12-04T00:00:00Z,Memphis,,,,,,,,
http://www.wikidata.org/entity/Q6708819,,f,1969-01-01T00:00:00Z,Colorado,Diaz,Lynette,,,,,rock music,http://www.lynettediaz.com/
http://www.wikidata.org/entity/Q6709442,,f,2000-01-01T00:00:00Z,t1396039307,,Lynne,,,,,,
http://www.wikidata.org/entity/Q6650526,,m,1934-09-23T00:00:00Z,Vicksburg,,,,,,,,
http://www.wikidata.org/entity/Q6688359,,m,1900-01-01T00:00:00Z,Wadesboro,Washington,Louis,,,,,music,
http://www.wikidata.org/entity/Q6698548,,f,1981-12-16T00:00:00Z,New York City,,Lucy,Loudon Wainwright III,Suzzy Roche,,,music,
http://www.wikidata.org/entity/Q6702061,,m,1983-06-13T00:00:00Z,New Orleans,James,Luke,,,,,popular music,http://www.whoislukejames.com
http://www.wikidata.org/entity/Q6692561,Edward Lee Watson,m,1909-03-17T00:00:00Z,Chattanooga,Lee,Lovie,,,,,jump blues,
http://www.wikidata.org/entity/Q6667429,Young Sinatra,m,1990-01-22T00:00:00Z,Gaithersburg,Hall,Robert,,,Jessica Andrea-Hall,,African-American music,https://www.logicmerch.com
