musicianID,musicianName,genderType,birthDate,city,familyName,forename,fatherName,motherName,spouse,NChildren,kind,webpage,residence
http://www.wikidata.org/entity/Q521790,Ali,f,1981-06-20T00:00:00Z,Worcester,Porter,Alison,,,,2.0,,,Los Angeles
http://www.wikidata.org/entity/Q466051,,f,1989-04-18T00:00:00Z,Riverside,Shawkat,Alia,,,,,,,
http://www.wikidata.org/entity/Q1395730,,f,1998-03-29T00:00:00Z,Winfield,,,,,,,popular music,http://www.shealeigh.com/,
http://www.wikidata.org/entity/Q442237,,m,1967-09-06T00:00:00Z,Atlanta,DuVall,William,,,,,rock music,,
http://www.wikidata.org/entity/Q521077,,f,1915-05-27T00:00:00Z,Portland,Williams,,,,,,,,
http://www.wikidata.org/entity/Q1356891,,m,1937-12-04T00:00:00Z,Portland,Carson,Ernie,,,,,popular music,,
http://www.wikidata.org/entity/Q1356763,,m,1926-12-24T00:00:00Z,Portland,Dorsey,Lee,,,,,popular music,,
http://www.wikidata.org/entity/Q465167,Susan Ann Blakeslee,f,1956-01-27T00:00:00Z,Los Angeles,Blakeslee,Susanne,,,,,,,California
http://www.wikidata.org/entity/Q520284,,f,1920-05-23T00:00:00Z,Baltimore,Booze,Bea,,,,,popular music,,
http://www.wikidata.org/entity/Q1356912,,m,1936-02-22T00:00:00Z,New Orleans,,Ernie,,,,,popular music,http://www.k-doe.com,
http://www.wikidata.org/entity/Q500905,,m,1923-07-13T00:00:00Z,Chicago,Hartman,Johnny,,,,,popular music,,
http://www.wikidata.org/entity/Q741540,,m,1932-02-25T00:00:00Z,Shreveport,Young,,,,,,pop music,,
http://www.wikidata.org/entity/Q456005,,m,1968-03-15T00:00:00Z,Franklin,,John,,,,,popular music,http://www.icedearth.com,
http://www.wikidata.org/entity/Q1355395,Gregg Lee Henry,m,1952-05-06T00:00:00Z,Lakewood,Henry,Gregg,,,,,pop music,http://www.greggleehenry.com/,Los Angeles
http://www.wikidata.org/entity/Q465761,,f,1969-02-13T00:00:00Z,Prairie Village,,Joyce,,,,,play,https://joycedidonato.com/,
http://www.wikidata.org/entity/Q465629,,f,1943-09-12T00:00:00Z,New York City,Muldaur,Maria,,,Geoff Muldaur,,popular music,http://www.mariamuldaur.com/,
http://www.wikidata.org/entity/Q455827,,m,1995-12-29T00:00:00Z,Littleton,Lynch,Ross,,,,,pop music,https://www.thedriverera.com/,
http://www.wikidata.org/entity/Q519899,,f,1942-11-23T00:00:00Z,New Mexico,Kelly,Roberta,,,,,music,,
http://www.wikidata.org/entity/Q741600,Hank3,m,1972-12-12T00:00:00Z,Nashville,,Hank,Bocephus,,,,pop music,http://www.hank3.com,
http://www.wikidata.org/entity/Q519348,,f,1917-07-26T00:00:00Z,Indianapolis,Adams,Alberta,,,,,music,,
http://www.wikidata.org/entity/Q554168,,m,1968-07-20T00:00:00Z,New York City,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q522034,,f,1938-01-30T00:00:00Z,Wellston,Jean,Norma,,,,,pop music,http://www.prettymissnormajean.com/,
http://www.wikidata.org/entity/Q465407,,f,1919-09-29T00:00:00Z,New York City,Singleton,Doris,,,,,,,
http://www.wikidata.org/entity/Q466073,,f,1947-05-21T00:00:00Z,Paris,Aznavour,Seda,Shahnour Vaghenag Aznavourian,,,,,,
http://www.wikidata.org/entity/Q442398,,f,1909-05-10T00:00:00Z,Virginia,Carter,,,,Ezra J. Carter,,pop music,,
http://www.wikidata.org/entity/Q442207,Gillian Howard Welch,f,1967-10-02T00:00:00Z,New York City,Welch,Gillian,,,,,pop music,http://www.gillianwelch.com/,
http://www.wikidata.org/entity/Q521518,,f,1985-05-18T00:00:00Z,New York City,Battistelli,Francesca,,,,,popular music,http://www.francescamusic.com/,
http://www.wikidata.org/entity/Q465695,Kathryn Lee Epstein,f,1953-08-16T00:00:00Z,Paris,Gifford,Kathie Lee,,,Frank Gifford,,,http://www.kathieleegifford.com/,
http://www.wikidata.org/entity/Q520082,,f,1989-06-13T00:00:00Z,Anaheim,Tucker,Lisa,,,,,contemporary R&B,,
http://www.wikidata.org/entity/Q522088,Kaitlyn Ashley Maher,f,2004-01-10T00:00:00Z,Novi,Maher,Kaitlyn,,,,,,http://www.kaitlynmaher.com/,Ashburn
http://www.wikidata.org/entity/Q554164,"Steven Maxwell ""Steve"" Porcaro",m,1957-09-02T00:00:00Z,Hartford,Porcaro,Steven,Joe Porcaro,,,,rock music,http://steveporcaromusic.com/,
http://www.wikidata.org/entity/Q519870,,f,1954-02-13T00:00:00Z,Miami,Cheeks,Judy,,,,,dance music,,
http://www.wikidata.org/entity/Q442453,,f,1988-11-28T00:00:00Z,Riverside,,Scarlett,,,,,,,
http://www.wikidata.org/entity/Q456051,,f,1897-11-23T00:00:00Z,David City,,Ruth,,,,,,http://www.ruthetting.com,
http://www.wikidata.org/entity/Q465471,,f,1979-09-09T00:00:00Z,Waycross,DeLoach,Nikki,,,,,,,
http://www.wikidata.org/entity/Q501429,,m,1946-04-18T00:00:00Z,Windsor,Spence,Skip,,,,,rock music,,
http://www.wikidata.org/entity/Q520274,Hattie L. Hapgood,f,1916-10-29T00:00:00Z,Los Angeles,Brooks,Hadda,,,,,popular music,,
http://www.wikidata.org/entity/Q465636,"Arthel Lane ""Doc"" Watson",m,1923-03-03T00:00:00Z,"Deep Gap\, North Carolina",Watson,Doc,,,,,popular music,http://www.docsguitar.com,
http://www.wikidata.org/entity/Q520525,,f,1965-11-16T00:00:00Z,Greenville,Brent,Eden,,,,,,http://www.edenbrent.com,
http://www.wikidata.org/entity/Q1460932,,m,1967-10-05T00:00:00Z,New York City,Gioeli,Johnny,,,,,,http://www.johnnygioeli.net/,
http://www.wikidata.org/entity/Q1400297,,m,1929-06-17T00:00:00Z,Honolulu,Shigeta,James,,,,,pop music,,
http://www.wikidata.org/entity/Q1453742,,m,1910-01-01T00:00:00Z,Florida,Brown,Gabriel,,,,,,,
http://www.wikidata.org/entity/Q1445072,"Frankie ""Half-Pint"" Jaxon",m,1895-02-03T00:00:00Z,Montgomery,,Frankie,,,,,,,
http://www.wikidata.org/entity/Q1407654,,m,1942-01-01T00:00:00Z,Paterson,Charles,Jimmy,,,,,popular music,,
http://www.wikidata.org/entity/Q1415155,,m,1971-09-28T00:00:00Z,Akron,Arthur,Joseph,,,,,pop music,http://www.josepharthur.com/,
http://www.wikidata.org/entity/Q1445081,,m,1931-12-17T00:00:00Z,Victoria,Miller,Frankie,,,,,pop music,http://www.frankiemillercountry.com/,
http://www.wikidata.org/entity/Q1409100,,m,1934-08-11T00:00:00Z,Smackover,,Jimmy,,,,,pop music,,
http://www.wikidata.org/entity/Q1497744,,f,1908-11-14T00:00:00Z,Louisiana,Wiley,,,,,,music,,
http://www.wikidata.org/entity/Q1434957,,m,1969-08-25T00:00:00Z,New York City,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q1411387,,f,1982-02-03T00:00:00Z,Kansas City,Harp,Jessica,,,,,pop music,http://jessicaharp.net,
http://www.wikidata.org/entity/Q1490095,,m,1953-11-07T00:00:00Z,St. Louis,,Karl,,,,,popular music,,
http://www.wikidata.org/entity/Q1507263,,m,1896-04-28T00:00:00Z,Missouri,,George,,,,,popular music,,
http://www.wikidata.org/entity/Q1395980,Justin Tokimitsu Nozuka,m,1988-09-29T00:00:00Z,New York City,,Justin,,,,,popular music,http://www.justinnozuka.com/,
http://www.wikidata.org/entity/Q1404001,,f,1931-01-15T00:00:00Z,Ruleville,Carroll,Jeanne,,,,,,,
http://www.wikidata.org/entity/Q1491232,,f,1946-08-07T00:00:00Z,Meridian,Robinson,Gail,,,,,,,
http://www.wikidata.org/entity/Q1471882,,m,1938-09-09T00:00:00Z,Harvey,Clay,Joe,,,,,,,
http://www.wikidata.org/entity/Q1428046,,m,1986-04-07T00:00:00Z,Nuremberg,Lane,Michael,,,,,popular music,,
http://www.wikidata.org/entity/Q1478249,,m,1979-07-23T00:00:00Z,Harper,,Jerrod,,,,,pop music,http://www.jerrodniemannofficial.com/,
http://www.wikidata.org/entity/Q1403225,,m,1954-01-12T00:00:00Z,New York City,Rose,Felipe,,,,,disco,http://www.feliperose.com,
http://www.wikidata.org/entity/Q1409336,,m,1949-10-13T00:00:00Z,Darby,,Rick,,,,,popular music,http://www.rickvito.com/,
http://www.wikidata.org/entity/Q1484008,,m,1929-01-01T00:00:00Z,Bogalusa,,Vern,,,,,pop music,,
http://www.wikidata.org/entity/Q1501423,,m,1944-09-04T00:00:00Z,Morongo Valley,Parsons,Gene,,,,,popular music,http://stringbender.com/,
http://www.wikidata.org/entity/Q1400860,,m,1971-01-16T00:00:00Z,Laguna Beach,Davison,Jon,,,,,rock music,,
http://www.wikidata.org/entity/Q1400680,,f,1931-01-01T00:00:00Z,Korea,,Moon,,,,,,,
http://www.wikidata.org/entity/Q1424269,,m,1925-10-11T00:00:00Z,Birmingham,Murphy,Jimmy,,,,,pop music,,
http://www.wikidata.org/entity/Q1422229,,m,1969-04-28T00:00:00Z,New York City,,Merlin,,,,,industrial music,,
http://www.wikidata.org/entity/Q1434527,,f,1944-05-01T00:00:00Z,Kansas City,Whitney,,,,,,popular music,,
http://www.wikidata.org/entity/Q1452463,00022161435 IPI,m,1936-03-16T00:00:00Z,Cleveland,Neil,Frederick,,,,,music,http://www.fredneil.com/,
http://www.wikidata.org/entity/Q1397421,,m,1935-11-30T00:00:00Z,Arley,Johnson,,,,,,pop music,,
http://www.wikidata.org/entity/Q1443689,00018790272 IPI,m,1905-08-04T00:00:00Z,Lakin,Crow,Luther,,,,,pop music,,
http://www.wikidata.org/entity/Q1507495,,m,1937-07-19T00:00:00Z,Winston-Salem,,George,,,,,pop music,http://georgeiv.net/,
http://www.wikidata.org/entity/Q1443342,,m,1923-12-03T00:00:00Z,Philadelphia,Guarrera,Frank,,,,,,,
http://www.wikidata.org/entity/Q1452597,Frederick Segrest,m,1926-12-21T00:00:00Z,Louisiana,Segrest,Frederick,,,,,pop music,http://www.mreasylovin.com/,
http://www.wikidata.org/entity/Q1396070,,f,1958-06-03T00:00:00Z,Buffalo,,Suzie,,,,,,https://suzieplakson.com,
http://www.wikidata.org/entity/Q1397155,Wayne Alphonso Brady,m,1972-06-02T00:00:00Z,Columbus,Brady,Wayne,,,,,,http://www.waynebrady.com,
http://www.wikidata.org/entity/Q1497852,,m,1937-10-04T00:00:00Z,East St. Louis,Thomas,Leon,,,,,popular music,,
http://www.wikidata.org/entity/Q1459550,Octavio Rivera,m,1985-03-20T00:00:00Z,New York City,Love,Toby,,,,,dance music,http://www.tobyloveofficial.com,
http://www.wikidata.org/entity/Q1487770,,m,1968-03-08T00:00:00Z,Atlanta,Mullins,Shawn,,,,,pop music,http://www.shawnmullins.com/,
http://www.wikidata.org/entity/Q1446475,James Clarence Wakely,m,1914-02-16T00:00:00Z,Howard County,Wakely,James Clarence,,,,,pop music,,
http://www.wikidata.org/entity/Q1474397,Goebel Leon Reeves,m,1899-10-09T00:00:00Z,Texas,Reeves,,,,,,,,
http://www.wikidata.org/entity/Q1425596,,m,1937-04-29T00:00:00Z,Osceola,,,,,,,blues,,
http://www.wikidata.org/entity/Q1395973,,m,1906-11-04T00:00:00Z,Duncan,,Willie,,,,,blues,,
http://www.wikidata.org/entity/Q1408459,,m,1904-03-12T00:00:00Z,New York City,Johnson,Freddy,,,,,popular music,,
http://www.wikidata.org/entity/Q1403084,,m,1982-01-17T00:00:00Z,Orange County,,Alex,,,,,heavy metal,,
http://www.wikidata.org/entity/Q1499857,,m,1926-09-20T00:00:00Z,Nutley,,Jackie,,,,,popular music,,
http://www.wikidata.org/entity/Q1439888,,f,1969-07-06T00:00:00Z,Kingsport,McClellan,Beverly,,,,,music,http://www.beverlymcclellan.com/,
http://www.wikidata.org/entity/Q1501384,,m,1954-06-19T00:00:00Z,Detroit,Dunlap,Gene,,,,,popular music,,
http://www.wikidata.org/entity/Q1453398,,m,1975-05-05T00:00:00Z,Newark,,,Abdul Wadud,,,,popular music,http://raheemdevaughn.com/,Maryland
http://www.wikidata.org/entity/Q1491218,,f,1948-06-05T00:00:00Z,Broken Bow,Davies,Gail,,,,,pop music,http://www.gaildavies.com/home.htm,
http://www.wikidata.org/entity/Q1494368,Garrett Mimms,m,1933-11-16T00:00:00Z,Ashland,,,,,,,popular music,,
http://www.wikidata.org/entity/Q1488498,,m,1922-09-02T00:00:00Z,Coal County,Reed,George,,,,,popular music,,
http://www.wikidata.org/entity/Q1411165,,m,1868-03-23T00:00:00Z,Fannin County,Carson,John,,,,,folk music,,
http://www.wikidata.org/entity/Q1494805,,m,1967-12-05T00:00:00Z,La Mirada,Allan,Gary,,,,,pop music,http://garyallan.com/wired,
http://www.wikidata.org/entity/Q1490673,,f,1964-01-01T00:00:00Z,Baltimore,Goodman,Gabrielle,,,,,,,
http://www.wikidata.org/entity/Q1443688,,m,1965-04-14T00:00:00Z,Middlesex,,Kirk,,,,,doom metal,,
http://www.wikidata.org/entity/Q1502448,,m,1943-01-01T00:00:00Z,Evansville,Washington,,,,,,,,
http://www.wikidata.org/entity/Q1444560,00075247860 IPI,m,1946-05-02T00:00:00Z,New Brunswick,Previte,Jon,,,,,,,
http://www.wikidata.org/entity/Q1401107,,m,1944-02-26T00:00:00Z,Houston,Thompson,,,,,,,,
http://www.wikidata.org/entity/Q1452648,,m,1937-06-04T00:00:00Z,Corpus Christi,Fender,Freddy,,,,,pop music,http://www.freddyfender.com/,
http://www.wikidata.org/entity/Q1468495,,m,1982-01-08T00:00:00Z,Seattle,Francis,William,,,,,horror punk,http://www.williamcontrol.com,
http://www.wikidata.org/entity/Q1401499,Adam Carter,m,1974-05-10T00:00:00Z,Denver,Carter,Adam,,,,,African-American music,,
http://www.wikidata.org/entity/Q1430387,,m,1929-01-03T00:00:00Z,Wilmington,,Floyd,,,,,popular music,,
http://www.wikidata.org/entity/Q1423868,,m,1905-05-04T00:00:00Z,Jacksonville,,Al,,,,,pop music,,
http://www.wikidata.org/entity/Q1396867,Mike Matijevic,m,1964-11-30T00:00:00Z,Zagreb,,Michael,,,,,rock music,http://www.steelheart.com,
http://www.wikidata.org/entity/Q1411849,,m,1950-01-01T00:00:00Z,Boise,,Steve,,,,,pop music,http://www.thetractors.com,
http://www.wikidata.org/entity/Q1440139,,f,1911-07-07T00:00:00Z,Pensacola,Perry,Joan,,,Laurence Harvey,4.0,,,
http://www.wikidata.org/entity/Q1500634,,m,1980-03-04T00:00:00Z,Carolina,,Tony,,,,,,,
http://www.wikidata.org/entity/Q1452605,,m,1918-08-25T00:00:00Z,New Orleans,Kohlman,Freddie,,,,,popular music,,
http://www.wikidata.org/entity/Q1441872,,m,1975-03-01T00:00:00Z,Missouri,Stevens,Tate,,,,,pop music,http://www.tatestevensofficial.com/,
http://www.wikidata.org/entity/Q1402028,,m,1977-07-07T00:00:00Z,Lexington,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q1406453,,f,2000-01-01T00:00:00Z,Jackson,,Fern,,,,,popular music,,
http://www.wikidata.org/entity/Q1404962,,m,1901-11-10T00:00:00Z,Mississippi,,Joe,,,,,,,
http://www.wikidata.org/entity/Q1461153,,m,1913-12-07T00:00:00Z,Mississippi,Davis,John,,,,,music,,
http://www.wikidata.org/entity/Q1396413,,f,1981-05-02T00:00:00Z,Salinas,,Nicole,,,,,contemporary R&B,,
http://www.wikidata.org/entity/Q1443475,,m,1891-03-20T00:00:00Z,Raleigh County,Hutchison,Frank,,,,,music,,
http://www.wikidata.org/entity/Q1464625,,m,1959-02-11T00:00:00Z,Los Angeles,Cole,Bradley,,,,,,,
http://www.wikidata.org/entity/Q1414740,,m,1939-05-07T00:00:00Z,New York City,Maestro,Johnny,,,,,,,
http://www.wikidata.org/entity/Q1448126,,m,1983-01-04T00:00:00Z,Chapel Hill,Chamberlain,Spencer,,,,,Christian metal,,
http://www.wikidata.org/entity/Q1442530,,m,1926-07-14T00:00:00Z,Winston-Salem,,,,,,,,,
http://www.wikidata.org/entity/Q1443244,,m,1885-06-12T00:00:00Z,Honolulu,,Frank,,,,,pop music,,
http://www.wikidata.org/entity/Q1398257,Fats Pichon,m,1906-04-03T00:00:00Z,New Orleans,Pichon,Walter,,,,,popular music,,
http://www.wikidata.org/entity/Q1468829,,m,1972-11-30T00:00:00Z,Omaha,John,,,,,,African-American music,http://www.pigeonjohn.com,
http://www.wikidata.org/entity/Q1491237,,f,1950-09-21T00:00:00Z,"Washington\, D.C.",Gilmore,Gail,,,,,,,
http://www.wikidata.org/entity/Q1398507,Little Junior Parker,m,1932-05-27T00:00:00Z,Clarksdale,Parker,Herman,,,,,music,,
http://www.wikidata.org/entity/Q1458124,,m,1969-10-24T00:00:00Z,New York City,Harris,Jesse,Jay Harris,Marie Mastruserio,,,music,http://www.jesseharrismusic.com/,
http://www.wikidata.org/entity/Q1449438,,m,1974-07-04T00:00:00Z,Lemoore,Wingert,Mick,,,,,,http://www.mickwingert.com/,Los Angeles
http://www.wikidata.org/entity/Q963853,Ted Horowitz,m,1960-03-31T00:00:00Z,New York City,Horowitz,Theodore Joseph,,,,,music,http://www.popachubby.com,
http://www.wikidata.org/entity/Q974474,,f,1965-11-05T00:00:00Z,Glencoe,Grey,Paris,,,,,dance music,,
http://www.wikidata.org/entity/Q971949,Neil Stephen Cicierega,m,1986-08-23T00:00:00Z,Boston,Cicierega,Neil,,,Rebecca Ming Doyle,,,http://www.neilcic.com/,Somerville
http://www.wikidata.org/entity/Q979700,,m,1923-01-08T00:00:00Z,Chicago,Tozzi,Giorgio,,,Monte Amundsen,,,,
http://www.wikidata.org/entity/Q977949,,m,1970-04-26T00:00:00Z,New Haven,,Stephen,,,,,,,
http://www.wikidata.org/entity/Q994656,,m,1924-01-11T00:00:00Z,Wichita Falls,Cherry,Don,,,,,popular music,http://www.doncherry.us,
http://www.wikidata.org/entity/Q960524,Cecile McLorin Salvant,f,1989-08-28T00:00:00Z,Miami,,Cécile,,,,,jazz,http://www.cecilemclorinsalvant.com/,
http://www.wikidata.org/entity/Q965547,,m,1910-05-25T00:00:00Z,Kansas City,Terrell,,,,,,popular music,,
http://www.wikidata.org/entity/Q960826,,f,1991-05-29T00:00:00Z,Bucks County,Alderson,Kristen,,,Chad Duell,,,,
http://www.wikidata.org/entity/Q980733,,m,1990-12-13T00:00:00Z,Trabuco Canyon,Roux,Nick,,,,,,,
http://www.wikidata.org/entity/Q983338,,m,1943-07-23T00:00:00Z,Oak Grove,White,Tony,,,,,pop music,http://www.tonyjoewhite.com,
http://www.wikidata.org/entity/Q979387,Chastity Bono,t,1969-03-04T00:00:00Z,Los Angeles,Bono,Chaz,00003678592 IPI,Cleo,,,,http://www.chazbono.net,
http://www.wikidata.org/entity/Q979084,,m,1940-06-23T00:00:00Z,New York City,Castor,Jimmy,,,,,popular music,,
http://www.wikidata.org/entity/Q991779,,m,1955-09-15T00:00:00Z,Burbank,Reitherman,Bruce,Woolie Reitherman,,,,,,
http://www.wikidata.org/entity/Q983689,Samuel Tsui,m,1989-05-02T00:00:00Z,Blue Bell,Cui,Sam,,,,,popular music,http://www.samtsui.com,
http://www.wikidata.org/entity/Q959634,,m,1963-05-05T00:00:00Z,Cleveland,,Jeffrey,,,,,heavy metal,,
http://www.wikidata.org/entity/Q975911,Kenneth Eric Church,m,1977-05-03T00:00:00Z,Granite Falls,Church,Eric,,,,,pop music,http://ericchurch.com,
http://www.wikidata.org/entity/Q960809,,m,1965-03-23T00:00:00Z,New York City,Grieco,Richard,,,,,,https://www.richardgrieco-official.com,Los Angeles
http://www.wikidata.org/entity/Q981373,,m,1935-02-12T00:00:00Z,Kansas City,McDaniels,Gene,,,,,,http://genemcdaniels.com/,
http://www.wikidata.org/entity/Q967817,Tracy Darrell Adkins,m,1962-01-13T00:00:00Z,Springhill,Adkins,,,,,,pop music,http://www.traceadkins.com/,
http://www.wikidata.org/entity/Q980662,,m,1989-06-25T00:00:00Z,"Washington\, D.C.",Brochu,Chris,,,,,,,
http://www.wikidata.org/entity/Q971657,,m,1970-10-24T00:00:00Z,Ruston,Mangum,Jeff,,,,,rock music,http://www.walkingwallofwords.com,
http://www.wikidata.org/entity/Q984331,,m,1980-01-03T00:00:00Z,Lansdowne,Vile,Kurt,,,,,popular music,http://www.kurtvile.com/,
http://www.wikidata.org/entity/Q964998,,m,1942-11-21T00:00:00Z,New York City,Matthews,Al,,,,,,http://www.almatthews.co.uk,United Kingdom
http://www.wikidata.org/entity/Q1001203,,m,1926-08-14T00:00:00Z,Philadelphia,Greco,Buddy,,,Darlyne Danielle Swanson,,popular music,http://www.buddygreco.com/,United Kingdom
http://www.wikidata.org/entity/Q974670,00018092004 IPI,m,1915-07-09T00:00:00Z,Guthrie,Liggins,Joseph Christopher,,,,,popular music,,
http://www.wikidata.org/entity/Q980144,Cissie Loftus,f,1876-10-22T00:00:00Z,Hutchesontown,Loftus,Cecilia,,Marie Loftus,Justin H. McCarthy,,,,
http://www.wikidata.org/entity/Q1001214,Christian Ludolf Ebsen,m,1908-04-02T00:00:00Z,Belleville,,Buddy,,,,,fiction,http://www.buddyebsen.com/,Belleville
http://www.wikidata.org/entity/Q963827,Ernest Jennings Ford,m,1919-02-13T00:00:00Z,Bristol,Ford,,,,,,pop music,http://www.ernieford.com/,
http://www.wikidata.org/entity/Q979961,,m,1944-02-12T00:00:00Z,Meridian,Bandy,Moe,,,,,pop music,,
http://www.wikidata.org/entity/Q959867,,m,1941-05-04T00:00:00Z,New Britain,,David,,,,,popular music,,
http://www.wikidata.org/entity/Q962043,,m,1939-12-04T00:00:00Z,Lynn,Cannon,Freddy,,,,,popular music,http://www.freddycannon.com/default.htm,
http://www.wikidata.org/entity/Q962811,Michael Lawrence Tyler,m,1970-09-22T00:00:00Z,New Orleans,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q984651,,m,1967-01-30T00:00:00Z,San Francisco,Gordon,Jay,,,,2.0,popular music,,
http://www.wikidata.org/entity/Q966565,,m,1905-01-12T00:00:00Z,"Murvaul\, Texas",Ritter,Tex,,,Dorothy Fay,,pop music,,
http://www.wikidata.org/entity/Q969016,,m,1969-09-18T00:00:00Z,New York City,,,,,,,African-American music,,
http://www.wikidata.org/entity/Q962604,James Wesley Voight,m,1940-03-21T00:00:00Z,Yonkers,Voight,James Wesley,,,,,pop music,http://trainwreckrecords.com/artists/chip_taylor.html,
http://www.wikidata.org/entity/Q964219,Mississippi Fred McDowell,m,1904-01-12T00:00:00Z,Tennessee,McDowell,Fred,,,,,music,,
http://www.wikidata.org/entity/Q969572,,m,1953-07-09T00:00:00Z,Rock Hill,Ball,David,,,,,pop music,http://www.davidball.com,
http://www.wikidata.org/entity/Q971027,Norman Joel Greenbaum,m,1942-11-20T00:00:00Z,Malden,Greenbaum,Joel,,,,,popular music,http://www.spiritinthesky.com/,
http://www.wikidata.org/entity/Q963960,,m,1970-01-24T00:00:00Z,Savannah,Brown,,,,,,African-American music,,
http://www.wikidata.org/entity/Q983082,"Jeffrey Todd ""Jeff"" Garlin",m,1962-06-05T00:00:00Z,Chicago,,Jeff,,,,,,http://www.jeffgarlin.com,
http://www.wikidata.org/entity/Q983756,,m,1980-05-13T00:00:00Z,Pittsburgh,Barker,Chris,,,,,,,
http://www.wikidata.org/entity/Q973773,Stuart David Cohen,m,1941-02-18T00:00:00Z,Providence,,David,,,,,,http://folk.uio.no/alfs/blue.html,
http://www.wikidata.org/entity/Q983256,Roswell Christopher Bottum III,m,1963-07-01T00:00:00Z,Los Angeles,,Roswell,,,,,alternative rock,,
http://www.wikidata.org/entity/Q959829,Robert J. Zdarsky,m,1950-06-03T00:00:00Z,Chicago,,Robert,,,,,,,
http://www.wikidata.org/entity/Q976563,Mark Alexander Ballas,m,1986-05-24T00:00:00Z,Houston,Ballas,Mark,Corky Ballas,Shirley Ballas,,,pop music,http://www.markballas.com/,
http://www.wikidata.org/entity/Q960101,Eli Reed,m,1983-01-01T00:00:00Z,Boston,,Eli,,,,,popular music,http://www.elipaperboyreed.com,
http://www.wikidata.org/entity/Q980104,,m,1973-09-29T00:00:00Z,New Rochelle,,Brad,,,Sarah Thompson,,popular music,http://www.myspace.com/bradcalebkane,
http://www.wikidata.org/entity/Q999364,Ford Lee Washington,m,1903-10-16T00:00:00Z,Louisville,Washington,Buck,,,,,popular music,,
http://www.wikidata.org/entity/Q978990,,f,1921-11-21T00:00:00Z,Newark,Blaine,Vivian,,,Milton Rackmil,,,,
http://www.wikidata.org/entity/Q963028,,m,1923-08-30T00:00:00Z,Saratoga County,,William,,,,,,,
http://www.wikidata.org/entity/Q963142,Texas Troubadour,m,1914-02-09T00:00:00Z,Crisp,Tubb,Ernest,,,,,pop music,,
http://www.wikidata.org/entity/Q963044,"Allen ""Al"" Toussaint",m,1938-01-14T00:00:00Z,New Orleans,Toussaint,Allen,,,,,popular music,http://allentoussaint.com,
http://www.wikidata.org/entity/Q968338,,m,1969-04-20T00:00:00Z,Bethel Acres,Hayes,Wade,,,,,pop music,http://www.wadehayes-woww.com/,
http://www.wikidata.org/entity/Q995082,Anne Bandez,f,1960-01-01T00:00:00Z,t1790459785,,,,,,,popular music,http://littleanxietyannie.wordpress.com,
http://www.wikidata.org/entity/Q962128,,m,1939-08-18T00:00:00Z,Port Arthur,Preston,Johnny,,,,,popular music,,
http://www.wikidata.org/entity/Q968938,,m,1938-05-05T00:00:00Z,Crawfordsville,Taylor,Johnnie,,,,,Christian music,,
http://www.wikidata.org/entity/Q960873,George Voskovec,m,1905-06-19T00:00:00Z,Sázava,Voskovec,Jiří,,Jiřina Voskovcová,,,,,
http://www.wikidata.org/entity/Q967761,John Benson Sebastian,m,1944-03-17T00:00:00Z,New York City,Sebastian,John,John Sebastian Pugliese,,,,contemporary folk music,,
http://www.wikidata.org/entity/Q979411,Ronald Clyde Crosby,m,1942-03-16T00:00:00Z,Oneonta,Walker,Jerry,,,,,rock music,http://www.jerryjeff.com/,
http://www.wikidata.org/entity/Q978624,,m,1977-04-25T00:00:00Z,Downers Grove,West,Matthew,,,,,Christian music,http://matthewwest.com/,
http://www.wikidata.org/entity/Q963787,James Nabors,m,1930-06-12T00:00:00Z,Sylacauga,Nabors,James,,,,,Christian music,http://www.jimnabors.com,
http://www.wikidata.org/entity/Q972488,,f,1924-12-16T00:00:00Z,Cleveland,Miller,Mildred,,,,,,,
http://www.wikidata.org/entity/Q981996,,m,1969-10-31T00:00:00Z,New York City,Harris,Mitch,,,,,blues rock,,
http://www.wikidata.org/entity/Q980980,Ekrem Jevric,m,1961-10-25T00:00:00Z,Plav,,Ekrem,,,,,popular music,,
http://www.wikidata.org/entity/Q971927,,m,1962-03-18T00:00:00Z,Fort Worth,McMurtry,James,McMurtry,,,,popular music,http://www.jamesmcmurtry.com,
http://www.wikidata.org/entity/Q984115,,m,1962-05-02T00:00:00Z,Santiago,Johannes,Alain,,,Natalia Mikhailovna Schneiderman,,rock music,,
http://www.wikidata.org/entity/Q960935,Phalon Alexander,m,1974-04-25T00:00:00Z,Memphis,Alexander,,,,,,African-American music,http://www.jazzephaandceelo.com/,
http://www.wikidata.org/entity/Q1001250,,m,1912-07-14T00:00:00Z,Los Angeles,Moreno,Buddy,,,,,popular music,,
http://www.wikidata.org/entity/Q965179,,m,1896-01-01T00:00:00Z,Terry,Johnson,Tommy,,,,,music,,
http://www.wikidata.org/entity/Q995120,,m,1974-02-17T00:00:00Z,Lawton,White,Bryan,,,,,pop music,,
http://www.wikidata.org/entity/Q963338,,m,1969-10-07T00:00:00Z,Daly City,,Richard,,,,,hip hop music,http://djqbert.com/,
http://www.wikidata.org/entity/Q973755,,m,1972-02-29T00:00:00Z,Princeton,Williams,Dave,,,,,popular music,,
http://www.wikidata.org/entity/Q963270,,f,1931-12-03T00:00:00Z,Mancos,Morgan,,,,,,popular music,,
