musician,birthDate,familyNameLabel,givenNameLabel,numberOfChildren,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q533634,1941-02-12T00:00:00Z,,Queen,,http://www.thequeenesthermarrow.com,,African Americans,,1965-01-01T00:00:00Z,,,Fantasy
http://www.wikidata.org/entity/Q537189,1925-08-15T00:00:00Z,Maddox,Rose,,,,,,1937-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q526151,1969-06-02T00:00:00Z,Michaels,Kate,,http://www.katemichaels.com/,,,,,,,
http://www.wikidata.org/entity/Q535712,1949-09-26T00:00:00Z,Polaski,Deborah,,,,,,,,,
http://www.wikidata.org/entity/Q525318,1940-04-24T00:00:00Z,Parks,Michael,,,,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q531954,1954-03-11T00:00:00Z,,Judy,,,,,,1978-01-01T00:00:00Z,jniemack,,
http://www.wikidata.org/entity/Q525253,1978-04-29T00:00:00Z,,Javier,,http://www.javiercolon.com/,,,,,,Javier-colon,Capitol Records
http://www.wikidata.org/entity/Q525516,1936-06-19T00:00:00Z,Goodman,Shirley,,,,African Americans,,1950-01-01T00:00:00Z,,,Aladdin Records
http://www.wikidata.org/entity/Q535232,1963-08-19T00:00:00Z,,,,http://www.mondaymichiru.com,,,,1990-01-01T00:00:00Z,,Monday-michiru,Virgin Japan
http://www.wikidata.org/entity/Q532369,1954-04-12T00:00:00Z,Free,Mark,,,,,,1973-01-01T00:00:00Z,,,Now & Then Records
http://www.wikidata.org/entity/Q535451,1970-01-20T00:00:00Z,,Kerri,,,,,,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q537228,1974-09-21T00:00:00Z,Hicks,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q531439,1903-03-09T00:00:00Z,White,Georgia,,,,,,,,Georgia-white,Decca
http://www.wikidata.org/entity/Q529443,1943-01-01T00:00:00Z,Hart,Jimmy,,,,,,,RealJimmyHart,Jimmy-hart,
http://www.wikidata.org/entity/Q526532,1897-04-01T00:00:00Z,Bogan,Lucille,,,,African Americans,,,,,Paramount
http://www.wikidata.org/entity/Q528309,1912-11-09T00:00:00Z,Fink,Catherine Louise,,,,,,,,Kay-thompson,Apex
http://www.wikidata.org/entity/Q534892,1919-05-04T00:00:00Z,McCall,Mary Ann,,,,,,,,,
http://www.wikidata.org/entity/Q533924,1971-06-18T00:00:00Z,,Lisa,,,,,,,,Lisa-barbuscia,
http://www.wikidata.org/entity/Q528298,1947-08-09T00:00:00Z,Mason,Barbara,,http://barbaramasonmusic.com/,,,,,,,West End Records
http://www.wikidata.org/entity/Q538284,1941-10-30T00:00:00Z,Williams,Otis,,,,,,1958-01-01T00:00:00Z,,,Warwick Records
http://www.wikidata.org/entity/Q533369,1972-02-29T00:00:00Z,Williams,Saúl,,http://www.saulwilliams.com,,African Americans,,,saulwilliams,,Fader Label
http://www.wikidata.org/entity/Q524930,1930-06-04T00:00:00Z,King,Morgana,1,,,,,,,,United Artists Records
http://www.wikidata.org/entity/Q531801,1964-08-10T00:00:00Z,Hall,Aaron,,,,African Americans,,1988-01-01T00:00:00Z,TheAaronHall,,Silas Records
http://www.wikidata.org/entity/Q531913,1967-05-22T00:00:00Z,,Aaron,,,,African Americans,,1989-01-01T00:00:00Z,eiht0eiht,Mc-eiht,Real Talk Entertainment
http://www.wikidata.org/entity/Q534141,1957-09-22T00:00:00Z,Napolitano,,,,,,,1982-01-01T00:00:00Z,,,Sony BMG
http://www.wikidata.org/entity/Q529243,1950-04-25T00:00:00Z,Humphrey,Bobbi,,http://www.bobbihumphrey.net/home.html,,African Americans,,1971-01-01T00:00:00Z,,Bobbi-humphrey,Epic
http://www.wikidata.org/entity/Q530489,1981-10-25T00:00:00Z,Henderson,Baret,,,,,,2001-01-01T00:00:00Z,joshhenderson,Josh-henderson,
http://www.wikidata.org/entity/Q526552,1895-03-31T00:00:00Z,Miles,Lizzie,,,,African Americans,,,,,OKeh
http://www.wikidata.org/entity/Q534925,1943-05-25T00:00:00Z,,Leslie,,http://www.leslieuggams.com/,,African Americans,,1950-01-01T00:00:00Z,leslieuggams,,Apex
http://www.wikidata.org/entity/Q530109,1961-01-13T00:00:00Z,Coyne,Wayne,,,,,atheism,1983-01-01T00:00:00Z,waynecoyne,,Warner Bros. Records
http://www.wikidata.org/entity/Q528866,1996-11-22T00:00:00Z,Davenport,Madison,,,,,,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q536959,2000-01-01T00:00:00Z,Gordon,Lana,,,,,,,,,
http://www.wikidata.org/entity/Q438592,1938-04-06T00:00:00Z,Pittman,Barbara,,,,,,1955-01-01T00:00:00Z,,,Sun Records
http://www.wikidata.org/entity/Q435481,1962-02-24T00:00:00Z,,Michelle,,http://www.michelleshocked.com,,,,,MShocked,Michelle-shocked,Mercury Records
http://www.wikidata.org/entity/Q435552,1912-03-15T00:00:00Z,Hopkins,,,,,African Americans,,1946-01-01T00:00:00Z,,,Aladdin Records
http://www.wikidata.org/entity/Q438124,1946-11-05T00:00:00Z,Parsons,,,https://gramparsons.com,,,,1963-01-01T00:00:00Z,,Gram-parsons,Reprise Records
http://www.wikidata.org/entity/Q439366,1965-11-04T00:00:00Z,,Wayne,,,,,atheism,1977-01-01T00:00:00Z,,Wayne-static,Warner Bros. Records
http://www.wikidata.org/entity/Q438366,1971-02-27T00:00:00Z,Thomas,,,,,African Americans,,1991-01-01T00:00:00Z,,,LaFace Records
http://www.wikidata.org/entity/Q441452,1962-09-11T00:00:00Z,McNichol,Kristy,,,,,,1973-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q439198,1979-08-23T00:00:00Z,Grant,Clare,,http://www.claregrant.com,Los Angeles,,,2004-01-01T00:00:00Z,claregrant,,
http://www.wikidata.org/entity/Q435681,1966-09-12T00:00:00Z,Folds,Ben,,http://www.benfolds.com,,,,1988-01-01T00:00:00Z,BenFolds,Ben-folds,Epic
http://www.wikidata.org/entity/Q435600,1925-09-06T00:00:00Z,Reed,Jimmy,,,,African Americans,,1976-01-01T00:00:00Z,,,Vee-Jay Records
http://www.wikidata.org/entity/Q435650,1947-03-29T00:00:00Z,Kimball,Bobby,,http://www.bobbykimball.com,,,,1962-01-01T00:00:00Z,,Bobby-kimball,
http://www.wikidata.org/entity/Q440537,1974-08-07T00:00:00Z,Dawson,Dana,,,,,,,,Dana-dawson,
http://www.wikidata.org/entity/Q435398,1968-05-07T00:00:00Z,Cherry,,,https://www.eagleeyecherry.com/,,African Americans,,1990-01-01T00:00:00Z,,,MCA Records
http://www.wikidata.org/entity/Q438857,1955-10-24T00:00:00Z,Studer,Cheryl,,http://www.cherylstuder.com/,,,,,,,
http://www.wikidata.org/entity/Q436503,1946-09-18T00:00:00Z,Sartain,,,,,,,1972-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q438048,1912-10-31T00:00:00Z,Evans,Dale,,,,,,1942-01-01T00:00:00Z,,,Bell Records
http://www.wikidata.org/entity/Q435487,1945-02-08T00:00:00Z,Brown,Miquel,2,,,,,1973-01-01T00:00:00Z,,Miquel-brown,TSR Records
http://www.wikidata.org/entity/Q435089,1955-01-18T00:00:00Z,Mazur,Marilyn,,http://www.marilynmazur.com/,,,,,,,Storyville
http://www.wikidata.org/entity/Q439457,1959-03-07T00:00:00Z,Murphy,Donna,,http://www.donnamurphy.com/,Hauppauge,Irish Americans,,,,Donna-murphy,
http://www.wikidata.org/entity/Q441362,1991-08-28T00:00:00Z,Massey,Kyle,,,,African Americans,,2003-01-01T00:00:00Z,KyleMassey,Kyle-massey,Walt Disney Records
http://www.wikidata.org/entity/Q435675,1985-11-27T00:00:00Z,,Lauren,,http://www.laurenmayhew.com,,,,,LCMayhew,,
http://www.wikidata.org/entity/Q435474,1917-04-30T00:00:00Z,Wain,Bea,,,,,,,,,
http://www.wikidata.org/entity/Q436209,1934-09-03T00:00:00Z,King,Freddie,,http://www.freddiekingsite.com,,,,1952-01-01T00:00:00Z,,Freddie-king,Federal
http://www.wikidata.org/entity/Q437551,1949-08-11T00:00:00Z,Carmen,Eric,,http://www.ericcarmen.com/,,,,1967-01-01T00:00:00Z,realericcarmen,Eric-carmen,Arista
http://www.wikidata.org/entity/Q441730,1880-10-08T00:00:00Z,Goldberg,Rachel,,,,American Jews,,1898-01-01T00:00:00Z,,,Victor
http://www.wikidata.org/entity/Q439315,1974-01-10T00:00:00Z,Clement,Jemaine,,,,,,1994-01-01T00:00:00Z,AJemaineClement,,Sub Pop
http://www.wikidata.org/entity/Q438254,1978-07-31T00:00:00Z,Rodríguez,Carrie,,http://www.carrierodriguez.com,,,,2002-01-01T00:00:00Z,carriemusictx,,Ninth Street Opus
http://www.wikidata.org/entity/Q439570,1915-09-19T00:00:00Z,,Blanche,,,,,,,,,
http://www.wikidata.org/entity/Q435523,1922-08-30T00:00:00Z,Resnik,Regina,,,,,,,,,
http://www.wikidata.org/entity/Q435236,1916-08-27T00:00:00Z,Ray,Martha,,,,,,1934-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q437015,1912-10-25T00:00:00Z,Colley,Ophelia,,,,,,1939-01-01T00:00:00Z,,,Starday Records
http://www.wikidata.org/entity/Q436314,1996-11-03T00:00:00Z,Wallace,Aria,,http://www.ariawallace.com,,,,2002-01-01T00:00:00Z,AriaSumrWallace,,
http://www.wikidata.org/entity/Q435415,1861-12-04T00:00:00Z,Russell,Lillian,2,,,,,,,,
http://www.wikidata.org/entity/Q438175,1961-09-06T00:00:00Z,,Paul,,http://www.a-ha.com,,,,1976-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q439512,1979-08-09T00:00:00Z,Gibson,Laura,,http://www.lauragibson.net/,,,,2004-01-01T00:00:00Z,,Laura-gibson,Barsuk Records
http://www.wikidata.org/entity/Q439163,1965-06-28T00:00:00Z,Hecht,Jessica,,,,,,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q439070,1955-12-27T00:00:00Z,Bell,E.,,,,,,,,,
http://www.wikidata.org/entity/Q435780,1947-10-13T00:00:00Z,Hagar,Sammy,,http://www.redrocker.com/,,,,1967-01-01T00:00:00Z,sammyhagar,Sammy-hagar,Capitol Records
http://www.wikidata.org/entity/Q440070,1974-03-25T00:00:00Z,,,,http://www.larkvoorhies.org/,,African Americans,,1987-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q438106,1915-03-20T00:00:00Z,,,,,Chicago,African Americans,,1919-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q441677,1969-05-23T00:00:00Z,,,,https://www.mindiabair.com,,,,1991-01-01T00:00:00Z,MindiAbair,Mindi-abair,Heads Up International
http://www.wikidata.org/entity/Q438271,1971-01-09T00:00:00Z,Martinez,Angela,,http://www.theangiemartinezshow.com,,,,1992-01-01T00:00:00Z,angiemartinez,,Elektra
http://www.wikidata.org/entity/Q437255,1964-11-06T00:00:00Z,Graffin,Greg,,http://www.badreligion.com/,,,atheism,1980-01-01T00:00:00Z,doctorgraffin,Greg-graffin,Epitaph Records
http://www.wikidata.org/entity/Q439346,1929-01-19T00:00:00Z,Ellis,Shirley,,,,,,1958-01-01T00:00:00Z,,Shirley-ellis,Congress
http://www.wikidata.org/entity/Q435060,1962-07-22T00:00:00Z,Albini,Frank,,,,,atheism,1981-01-01T00:00:00Z,,Steve-albini,Touch and Go Records
http://www.wikidata.org/entity/Q435347,1899-06-20T00:00:00Z,,Helen,,,,,,,,,
http://www.wikidata.org/entity/Q435247,1953-11-30T00:00:00Z,Pointer,June,,,,African Americans,,1969-01-01T00:00:00Z,,June-pointer,Atlantic Records
http://www.wikidata.org/entity/Q441520,1983-01-24T00:00:00Z,Birch,Diane,,http://www.dianebirch.com,,,,2009-01-01T00:00:00Z,dianebirch,,S-Curve Records
http://www.wikidata.org/entity/Q440676,1976-03-16T00:00:00Z,Cantrell,,,,,African Americans,,2001-01-01T00:00:00Z,realblucantrell,Blu-cantrell,Arista
http://www.wikidata.org/entity/Q435965,1948-01-07T00:00:00Z,Loggins,Clark,5,http://www.kennyloggins.com/,,,,1966-01-01T00:00:00Z,kennyloggins,,Columbia Records
http://www.wikidata.org/entity/Q439626,1960-10-19T00:00:00Z,,Jennifer,,,,African Americans,,1979-01-01T00:00:00Z,LadyJHOLLIDAY,,
http://www.wikidata.org/entity/Q440272,1986-04-02T00:00:00Z,,Lee,,http://www.leedewyzeofficial.com,,,,2003-01-01T00:00:00Z,LeeDeWyze,Lee-dewyze,19 Recordings
http://www.wikidata.org/entity/Q440215,1877-05-25T00:00:00Z,Murray,Billy,,,,,,1899-01-01T00:00:00Z,,,Edison
http://www.wikidata.org/entity/Q440893,1957-03-11T00:00:00Z,Lynn,Cheryl,,https://myspace.com/butterflygong1,,African Americans,,1976-01-01T00:00:00Z,,Cheryl-lynn,Virgin Records
http://www.wikidata.org/entity/Q436831,1962-06-12T00:00:00Z,Roessler,Kira,,http://www.hootpage.com/hoot_dos.html,,,,1975-01-01T00:00:00Z,,,SST Records
http://www.wikidata.org/entity/Q435857,1943-05-13T00:00:00Z,Wells,Mary,,,,African Americans,,1960-01-01T00:00:00Z,,Mary-wells,Epic
http://www.wikidata.org/entity/Q435878,1972-03-09T00:00:00Z,Kelly,Jean,,http://www.jeanlouisakelly.com/,,,congregational church,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q441326,1984-01-24T00:00:00Z,Williams,Ashley,,http://www.ashleycwilliams.org,,,,1988-01-01T00:00:00Z,ACWactress,,
http://www.wikidata.org/entity/Q441742,1939-07-10T00:00:00Z,Staples,Mavis,,https://mavisstaples.com,,African Americans,,1950-01-01T00:00:00Z,mavisstaples,,Epic
http://www.wikidata.org/entity/Q436515,1926-04-28T00:00:00Z,,,,,,,,1952-01-01T00:00:00Z,,Blossom-dearie,Verve Records
http://www.wikidata.org/entity/Q440668,1958-05-20T00:00:00Z,,Jane,,http://janewiedlin.com/,,,atheism,1978-01-01T00:00:00Z,JaneWiedlin,,EMI Records
http://www.wikidata.org/entity/Q435665,1923-01-01T00:00:00Z,Jackson,Milton,,,,African Americans,,1946-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q435789,1952-02-16T00:00:00Z,Ingram,James,,http://www.jamesingramsmusic.com,,African Americans,,1973-01-01T00:00:00Z,jamesingramsing,,Qwest Records
http://www.wikidata.org/entity/Q441631,1984-01-01T00:00:00Z,Hudson,Sarah,,,,,,2003-01-01T00:00:00Z,,Sarah-hudson,EMI
http://www.wikidata.org/entity/Q440687,1938-03-24T00:00:00Z,,Don,,,,,,,,Don-covay,Atlantic Records
http://www.wikidata.org/entity/Q437129,1953-08-22T00:00:00Z,Thomas,Lucille,,,,,,1976-01-01T00:00:00Z,,,20th Century Fox Records
http://www.wikidata.org/entity/Q435621,1919-01-16T00:00:00Z,Romay,Lina,,,,,,,,,
http://www.wikidata.org/entity/Q439955,1952-07-31T00:00:00Z,Wolff,Michael,,http://www.michaelwolff.com/,,,,1975-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q439535,1888-11-23T00:00:00Z,Bernard,Al,,,,,,1916-01-01T00:00:00Z,,,Edison Records
http://www.wikidata.org/entity/Q435102,1954-05-02T00:00:00Z,Bofill,Angela,,http://www.angelabofill.com/,,,,1978-01-01T00:00:00Z,,Angela-bofill,GRP Records
http://www.wikidata.org/entity/Q439655,1894-05-20T00:00:00Z,Taylor,Estelle,,,,,,,,,
http://www.wikidata.org/entity/Q436982,1950-10-01T00:00:00Z,Manson,Jeane,,http://www.jeanemanson.com,,,,,,Jeane-manson,
http://www.wikidata.org/entity/Q438794,1977-04-06T00:00:00Z,,Gianna,,http://www.giannajessen.com,,,,,giannajessen,,
http://www.wikidata.org/entity/Q437787,1964-01-23T00:00:00Z,Brooke,Jonatha,,http://www.jonathabrooke.com,,,,,jonathabrooke,Jonatha-brooke,
http://www.wikidata.org/entity/Q435306,1949-10-03T00:00:00Z,Buckingham,Lindsey,,http://lindseybuckingham.com/,,,,1966-01-01T00:00:00Z,,,Reprise Records
http://www.wikidata.org/entity/Q438635,1950-11-22T00:00:00Z,Weymouth,Martina,,http://www.tomtomclub.nl/,,,,1975-01-01T00:00:00Z,,,EMI
http://www.wikidata.org/entity/Q439267,1936-01-24T00:00:00Z,Scott,Jack,,http://www.jackscottmusic.com,,,,1957-01-01T00:00:00Z,,,ABC Records
http://www.wikidata.org/entity/Q437039,1954-05-04T00:00:00Z,Zadora,Pia,,http://piazadora.com,,,,1964-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q436722,1946-07-10T00:00:00Z,Lyon,Sue,2,,,White American,,1959-01-01T00:00:00Z,,,MGM Records
http://www.wikidata.org/entity/Q436638,1916-08-25T00:00:00Z,Johnson,Van,,,,,,1935-01-01T00:00:00Z,,Van-johnson,
http://www.wikidata.org/entity/Q437819,1971-11-23T00:00:00Z,Kihlstedt,Carla,,,,,,1998-01-01T00:00:00Z,CarlaKihlstedt,,Tzadik Records
http://www.wikidata.org/entity/Q439121,1953-12-10T00:00:00Z,Schuur,Diane,,http://www.dianeschuur.com/,,,,1979-01-01T00:00:00Z,,,GRP Records
http://www.wikidata.org/entity/Q435330,1966-08-07T00:00:00Z,Hersh,Kristin,,http://www.throwingmusic.com,,,,1981-01-01T00:00:00Z,kristinhersh,,4AD
http://www.wikidata.org/entity/Q437970,1974-11-05T00:00:00Z,Adams,Ryan,,http://www.ryan-adams.com,,,,1990-01-01T00:00:00Z,theryanadams,Ryan-adams,Bloodshot Records
http://www.wikidata.org/entity/Q435826,1950-01-28T00:00:00Z,Benton,,,,,,,,,,
http://www.wikidata.org/entity/Q436276,1988-04-12T00:00:00Z,James,Jessica,,http://www.thisisjessiejames.com/,,,,2008-01-01T00:00:00Z,JessieJDecker,Jessie-james-decker,Mercury Records
http://www.wikidata.org/entity/Q435679,1952-02-18T00:00:00Z,Newton,Juice,,http://www.juicenewton.net,,,,1975-01-01T00:00:00Z,JuiceNewton82,Juice-newton,Capitol Records
http://www.wikidata.org/entity/Q437752,1946-09-05T00:00:00Z,Wainwright,Loudon,,http://www.lw3.com/,,,,1967-01-01T00:00:00Z,,,Arista
http://www.wikidata.org/entity/Q437476,1967-12-29T00:00:00Z,Barnes,Chris,,http://www.sfu420.com/?r=1/,,,,1986-01-01T00:00:00Z,,,Metal Blade Records
http://www.wikidata.org/entity/Q438355,1970-10-25T00:00:00Z,Wright,Richelle,,http://www.chely.com,,,,1994-01-01T00:00:00Z,chelywright,Chely-wright,Polydor Records
http://www.wikidata.org/entity/Q452307,1989-08-19T00:00:00Z,Miller,Romeo,,http://romeoforever.com/,,African Americans,,2000-01-01T00:00:00Z,RomeoMiller,Romeo-miller,No Limit Records
http://www.wikidata.org/entity/Q452090,2000-01-01T00:00:00Z,Matthew,Scott,,http://www.scottmatthewmusic.com/,,,,1995-01-01T00:00:00Z,,,Glitterhouse Records
http://www.wikidata.org/entity/Q452749,1934-02-14T00:00:00Z,Henderson,Florence,4,,,,,1952-01-01T00:00:00Z,,Florence-henderson,
http://www.wikidata.org/entity/Q453635,1981-08-28T00:00:00Z,Owen,Jake,,http://www.jakeowen.net,,,,2005-01-01T00:00:00Z,JakeOwen,Jake-owen,RCA Records Nashville
http://www.wikidata.org/entity/Q454320,1895-01-05T00:00:00Z,Cotten,Elizabeth,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q455723,1953-08-01T00:00:00Z,Cray,Robert,,http://www.robertcray.com/,,African Americans,,1974-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q453611,1944-12-04T00:00:00Z,Wilson,Dennis,,,,,,1961-01-01T00:00:00Z,,,Caribou Records
http://www.wikidata.org/entity/Q454932,1995-05-02T00:00:00Z,Bennett,Skye,,,,,,2005-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q454035,1974-11-12T00:00:00Z,Jones,Tamala,,,,African Americans,,,tamalajones,,
http://www.wikidata.org/entity/Q454572,1980-04-24T00:00:00Z,Bailess,Katherine,,,,,,,,,
http://www.wikidata.org/entity/Q450714,1967-05-24T00:00:00Z,,,,,,,,1986-01-01T00:00:00Z,heavyd,Heavy-d,Uptown Records
http://www.wikidata.org/entity/Q451551,1982-04-29T00:00:00Z,Nauta,Kate,,http://www.nautakate.com,,,,,katenauta,,
http://www.wikidata.org/entity/Q454994,1998-01-03T00:00:00Z,Jones,Coco,,https://therealcocojones.com/,Lebanon,African Americans,,2006-01-01T00:00:00Z,TheRealCocoJ,Coco-jones,Hollywood Records
http://www.wikidata.org/entity/Q453314,1942-09-03T00:00:00Z,Jardine,Alan Charles,,http://www.aljardine.com,Lima,,,1961-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q453390,1978-10-03T00:00:00Z,Shi,Cynthia,,http://viennateng.com/,,Taiwanese American,,,viennateng,Vienna-teng,Rounder Records
http://www.wikidata.org/entity/Q451811,1918-06-08T00:00:00Z,Preston,Robert,,,,,,,,Robert-preston,
http://www.wikidata.org/entity/Q455493,1968-04-16T00:00:00Z,,Alisha,,,,,,1984-01-01T00:00:00Z,,Alisha,Vanguard Records
http://www.wikidata.org/entity/Q455821,1933-12-01T00:00:00Z,Rawls,Lou,,http://www.lourawls.com,,African Americans,,1951-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q451470,1905-03-15T00:00:00Z,,Bertha,,,,,,1950-01-01T00:00:00Z,,,OKeh
http://www.wikidata.org/entity/Q450618,1949-03-30T00:00:00Z,Lovich,Lene,,http://www.lenelovich.net/,,,,1975-01-01T00:00:00Z,,Lene-lovich,Stiff Records
http://www.wikidata.org/entity/Q455754,1929-07-18T00:00:00Z,,,,,,African Americans,,1942-01-01T00:00:00Z,,,OKeh
http://www.wikidata.org/entity/Q454088,1939-04-23T00:00:00Z,Majors,Lee,,,,,,,,,
http://www.wikidata.org/entity/Q454419,1954-09-30T00:00:00Z,,Patrice,,http://www.patricerushen.com,,African Americans,,1973-01-01T00:00:00Z,,Patrice-rushen,Prestige
http://www.wikidata.org/entity/Q454813,1986-04-29T00:00:00Z,Harris,Crystal,,http://www.crystalharris.com,,,,,crystalhefner,,
http://www.wikidata.org/entity/Q450918,1933-01-23T00:00:00Z,,Dolores,,http://www.chitarivera.com,,,,,,,
http://www.wikidata.org/entity/Q455054,1991-04-28T00:00:00Z,Allen,,,,,,,,,,
http://www.wikidata.org/entity/Q453987,1953-10-28T00:00:00Z,Child,Desmond,,http://www.desmondchild.com,,,,1975-01-01T00:00:00Z,desmondchild,Desmond-child,
http://www.wikidata.org/entity/Q452364,1985-08-02T00:00:00Z,Nicole,Britt,,http://www.brittnicole.com,,,,2003-01-01T00:00:00Z,itsbrittnicole,Britt-nicole,Sparrow Records
http://www.wikidata.org/entity/Q455217,1963-01-01T00:00:00Z,Garrett,Deborah,,http://www.siedah.com,,African Americans,,1980-01-01T00:00:00Z,siedahgarrett,Siedah-garrett,Qwest Records
http://www.wikidata.org/entity/Q451326,1937-01-06T00:00:00Z,Troy,Doris,,http://www.simonbell.com/doristroy.html,,African Americans,,1962-01-01T00:00:00Z,,Doris-troy,Apple
http://www.wikidata.org/entity/Q451894,1977-04-24T00:00:00Z,Balfour,Eric,,,,,,,ERICBALFOUR,,
http://www.wikidata.org/entity/Q454364,1942-03-07T00:00:00Z,,Tamara,,http://tammyfaye.com/,,,,1962-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q455696,1901-10-18T00:00:00Z,Hanshaw,Annette,,,,,,1926-01-01T00:00:00Z,,Annette-hanshaw,Pathé
http://www.wikidata.org/entity/Q453330,1941-03-15T00:00:00Z,Love,Michael Edward,,,,,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q450927,1925-09-08T00:00:00Z,,Denise,,,,,,1948-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q452441,1973-11-19T00:00:00Z,Currington,Billy,,http://www.billycurrington.com,,,,1996-01-01T00:00:00Z,,Billy-currington,Universal Music Group Nashville
http://www.wikidata.org/entity/Q454374,1956-08-05T00:00:00Z,McCormick,Maureen,,,,,,,,,
http://www.wikidata.org/entity/Q452361,1850-12-09T00:00:00Z,Abbott,Emma,,,,,,,,,
http://www.wikidata.org/entity/Q455292,1970-10-11T00:00:00Z,,,,http://www.mclytenow.com/,,African Americans,,1988-01-01T00:00:00Z,,Mc-lyte,First Priority Music
http://www.wikidata.org/entity/Q451958,1975-05-27T00:00:00Z,Phillips,Jason,,http://www.jadakiss.com/,,African Americans,,1994-01-01T00:00:00Z,Therealkiss,Jadakiss,Interscope Records
http://www.wikidata.org/entity/Q452252,1925-10-22T00:00:00Z,,,,,,,,,,Dory-previn,Warner Bros. Records
http://www.wikidata.org/entity/Q452227,1948-03-02T00:00:00Z,Carlton,Larry,,https://larrycarlton.com/,Torrance,,,1962-01-01T00:00:00Z,LarryCarlton,,Warner Bros. Records
http://www.wikidata.org/entity/Q453949,1951-03-13T00:00:00Z,,,,http://www.charo.com,,,,1963-01-01T00:00:00Z,charocuchicuchi,,
http://www.wikidata.org/entity/Q454030,1872-03-19T00:00:00Z,Held,Anna,,,,,,,,,
http://www.wikidata.org/entity/Q455474,1971-02-21T00:00:00Z,Blythe,Randy,,http://www.lamb-of-god.com,,,,1995-01-01T00:00:00Z,,Randy-blythe,Roadrunner Records
http://www.wikidata.org/entity/Q455116,1900-08-02T00:00:00Z,Morgan,Helen,,,,,,,,,
http://www.wikidata.org/entity/Q455226,1958-05-02T00:00:00Z,,Brenda,,,,African Americans,,1983-01-01T00:00:00Z,,Shannon,Emergency Records
http://www.wikidata.org/entity/Q453567,1924-08-20T00:00:00Z,Sherrill,Joya,,,,,,,,,
http://www.wikidata.org/entity/Q454119,1958-08-31T00:00:00Z,Brown,Julie,,http://www.juliebrown.com,,,,1980-01-01T00:00:00Z,missjuliebrown,Julie-brown,Sire
http://www.wikidata.org/entity/Q452232,1956-06-22T00:00:00Z,Russ,Darrell,,http://www.timrusswebpage.net,,African Americans,,,,,
http://www.wikidata.org/entity/Q454096,1982-12-02T00:00:00Z,Rogers,Amanda,,,,,,,,Amanda-rogers,
http://www.wikidata.org/entity/Q453546,1920-01-09T00:00:00Z,Roche,Betty,,,,,,1939-01-01T00:00:00Z,,,Prestige
http://www.wikidata.org/entity/Q452411,1951-10-26T00:00:00Z,Collins,William,,http://www.bootsycollins.com,,African Americans,,1968-01-01T00:00:00Z,Bootsy_Collins,,Warner Bros. Records
http://www.wikidata.org/entity/Q452475,1959-11-10T00:00:00Z,Phillips,Mackenzie,,,,,,1972-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q451180,1937-01-04T00:00:00Z,Bumbry,Grace,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q452682,1977-11-20T00:00:00Z,Turner,Josh,,http://joshturner.com,,,,2001-01-01T00:00:00Z,joshturnermusic,,Universal Music Group Nashville
http://www.wikidata.org/entity/Q451315,1940-03-27T00:00:00Z,Martin,Janis,,,,,,1956-01-01T00:00:00Z,,,RCA Records
http://www.wikidata.org/entity/Q451821,1973-12-16T00:00:00Z,Storch,Scott,,http://www.scottstorch.com/,,,,1993-01-01T00:00:00Z,ScottStorch,,Columbia Records
http://www.wikidata.org/entity/Q455344,1952-07-17T00:00:00Z,Larson,Nicolette,,,,,,1973-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q451419,1973-11-27T00:00:00Z,McNeal,,,http://www.lutriciamcneal.net,,,,1996-01-01T00:00:00Z,,,Cosmos Music Group
