id,gid,name,artist_credit,length,comment,edits_pending,last_updated,video
12290739,68237408-2ae3-41ba-84da-9414c44470f1,"Gottlob, dass ich ein Bauer bin",761525,111333,"",0,,f
547861,a2388ff1-dc63-485f-815e-ef70ff7cb38c,After the Dance (vocal),962,279733,"",0,,f
15194511,cd5e6def-1b51-45f4-b223-b9332128935a,"""An den Wassern zu Babel"", SWV 37",1206709,301000,"",0,2013-08-17 20:20:17.387859+02,f
5930426,4fbe5d00-5b6e-433e-b494-3640b7d5d468,Nogen gør det aldrig,187812,177466,"",0,,f
3818802,cd35a2c5-f6a3-43e6-a586-029b2516be03,Moonchild,79977,280226,"",0,,f
8642245,95530053-cecc-43af-912f-2fb6491cb144,Dans l'eau de mes yeux verts,175650,235000,"",0,,f
4632433,8bc86f24-3b0a-4e52-b465-52c84250f1d6,Push Away,212213,156000,"",0,,f
1583283,0d67dfce-dcf8-47c7-865a-1d8ba29c808d,혼잣말,112011,284013,"",0,,f
8229880,3358c899-4800-453b-af57-a014b4b9c345,Ride on a White Train (feat. Trixi Delgado) (Like a Hurricane),102097,188000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:43.673736+02,f
7345352,52e99bbd-ffde-4cb2-a49b-55b8ac88e804,Canter N.4,57588,438413,"",0,,f
10320247,354507d0-9741-4e77-82ba-3f5ab2967562,כמו שכתוב,153623,,"",0,,f
12290737,9bf5dcec-8dac-4f79-a199-ee19b7c1c752,Der Mai,761525,122760,"",0,,f
14066360,5699febd-bfc5-48d4-995f-1b8e9c0bfb07,Avio Muva,977507,438000,"",0,2012-10-08 19:49:27.166865+02,f
7345350,ea15b847-ba02-40a6-86eb-c99c9973c381,Improvisation N.1,57588,282546,"",0,,f
11152109,f7ab98d5-62eb-44c9-8eb1-806a851cf0a6,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 580. ""Ich spür' soeben, nebelnd um Felsenhöhe'"" (Die jüngeren Engel) - ""Freudig empfangen frei"" (Chor seliger Knaben) - ""Hier ist die Aussicht frei"" (Doctor Marianus)",1139422,67266,"",0,2013-03-14 18:49:54.801241+01,f
15194515,01a2f18e-38cd-447b-bd84-f332fab44313,"""Alleluja! Lobet den Herren in seinem Heiligtum"" SWV 38",1206709,430000,"",0,2013-08-17 20:20:17.387859+02,f
4721882,d68d217c-2f0a-4168-a5c7-9ada0c9dfed5,12Th Planet,78207,234200,"",0,,f
14066368,68b29fc8-02be-4c58-a5b8-1cecd039365e,Oscilate on Opiate,977507,290000,"",0,2012-10-08 19:49:27.166865+02,f
5930434,2357eae5-4c0e-49e8-8192-e4c1eff543ff,Der er dejligt i Provinsen,187812,169240,"",0,,f
8642240,5aad7f73-f34e-4407-8a26-39ab7beca989,On parle des yeux,175650,233000,"",0,,f
11152093,60a2ad2c-a59d-4f1d-a46c-05c58e0cc8ba,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil I, Bar 1. ""Veni, creator spiritus""",1139422,81493,"",0,2013-03-14 18:49:54.801241+01,f
10238874,21985d93-8823-4a99-9590-4c7678998a79,Draumespor,132349,192546,"",0,,f
3062929,4b5c2b19-5deb-4130-b86b-f0bb65b636ca,Das ist mein Lied,51778,149427,"",0,2011-11-04 17:04:11.845408+01,f
5930386,38285cc2-bdec-452b-9fab-5ab6706962a4,Ud at kiggelytte,187812,194106,"",0,,f
547850,cfa92f37-ecc9-43c4-80c0-bb90833858c6,I Want You (vocal),962,274893,"",0,,f
11485627,2c7337e8-9e30-4100-ac78-b16de93b08ff,Dwelling in the Real World,60455,270000,"",0,,f
12290754,5c8c843f-0588-4cf0-899d-656bec4d86f2,Ballade vom Schinderhannes,761525,313426,"",0,,f
3062916,36c983a7-9191-4abe-8906-e33d9eafa961,C'est ma prière,51778,185600,"",0,2011-11-04 17:04:10.806773+01,f
7358173,c66f2863-bd09-409f-9e25-807a50868ca2,"Symphony No. 13, BVN 319 ""Undertro"": Samme tempo (vildt) (Same Tempo (Wildly)) -",471912,239440,"",0,,f
4554736,11e79fc3-fe4e-456f-b9da-ae6c11c7345b,Hudolaeth Llwyd (Enchantments of Llwyd),199457,,"",0,,f
5271169,f45256f3-f270-4042-97bb-548cf8a45dbd,Secret Weapon,204412,190280,"",0,,f
3062923,07cfcec0-383a-4fe1-acb6-ba0900f9e9df,Nous irons à Sligo,51778,189173,"",0,,f
1880906,dc19e2a7-8419-49bc-810b-cd142298851c,In the Flow,9503,270266,"",0,,f
280585,da991701-99b7-47f0-9632-dfe94fba6252,Black Betty,11340,245666,"",0,,f
1750753,c629a44a-6b37-45a5-b74c-b302fd04647b,Melody for a Memory,37921,295040,"",0,,f
2735551,b4163dda-e1dd-477b-9b6c-0434cf4d97e5,Curve of the Earth,170912,,"",0,,f
10320246,b1a53223-f0fd-49d2-8e5d-9bdb85e12533,חבקי אותי,153623,,"",0,,f
6864075,ff96b1f9-1ac9-4942-8783-48aac8a9a6ac,Room for Two,232365,228000,"",0,,f
3199563,175502d7-c33f-44b3-aa91-b3a9ecbd1c44,Untitled 12,3214,,"",0,,f
6864081,5c0ebedc-944c-4a73-bf06-80b925c43b75,Crimson Rider,60661,242040,"",0,,f
13782325,b274ea19-578b-4736-87aa-5a738ea4c121,Put 'em on the Glass,1154853,211000,"",0,2013-04-19 20:00:24.079323+02,f
5930394,e0e2709e-95c1-41a9-ac59-e9c192e6d1ca,Det er en af de ting jeg har lært,187812,155373,"",0,,f
860932,0fe71279-2b98-49b2-a59c-a0bc1de277b6,And It Stoned Me,14839,344773,"",0,,f
72659,ad3b9bf2-c1b3-4831-99e8-6942a7c69d3d,Liza,5489,200000,"",0,,f
1583281,9e5f4310-9373-478d-8f34-1f97081cdd65,거부,112011,192306,"",0,,f
13168468,ca2571ca-783a-460a-9b66-6948453ebb75,Satta Massagana,529441,263000,"",0,2012-01-21 00:06:54.291585+01,f
8229830,38cf577d-b506-474b-8790-36c3d8d0083d,Breathe,374915,291000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:11.456616+02,f
8229881,156e43b8-c8dd-4ab4-9151-f2cfee008f43,Outland,472141,270000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:42.177775+02,f
72660,eabb5ae9-f1da-4439-871c-a2c1967cae89,My One and Only Love,5489,337000,"",0,,f
7358182,72a2124c-2565-4b70-946a-f4e4b965cd3c,"Symphony No. 14, BVN 336 ""Morgenen"": VII. Sol og bøgeskov (Sun and Beech Forest)",471912,68160,"",0,,f
2069397,9fcc2722-42e7-458d-a144-f39ec51c7830,Come Live With Me Angel (unedited),962,457253,"",0,,f
8229895,03908b5a-a441-490b-8992-0f92f03d11a2,Need You Now,193232,168000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:33:26.39076+02,f
7480834,80e0daf5-7c40-45cf-aff9-517db9b13172,Baby C’mon (LP version),841922,221000,"",0,2012-10-29 12:38:49.701452+01,f
11152102,6dd4755d-a9ce-4a10-8f1d-dc12d43e238c,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 97. Pìu mosso",1139422,178773,"",0,2013-03-14 18:49:54.801241+01,f
4721880,0b3b6fd6-eb08-4f1f-a5a9-e566f260e6e2,L'Audioarmonia,78207,227400,"",0,,f
8229892,ecd791fe-f7ca-4fcd-8ba1-f1088af7feb9,Same Man,811436,286000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:32:32.741284+02,f
7358171,a2a2a38d-0ba2-490d-a32d-81275d8901f1,"Symphony No. 13, BVN 319 ""Undertro"": Lidt hurtigere (A Little Faster) -",471912,189560,"",0,,f
8229891,05a4bc8e-d4d4-4b03-9c0e-bae47f432f17,"I Want, I Need, I Love",43671,256000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:32:24.835026+02,f
7345349,28f6cff2-6dc0-4e6e-b0f4-2647f5671acb,After All,57588,250440,"",0,,f
7358175,b8ea735e-ec4e-4ec9-9628-8170a3fb5f0f,"Symphony No. 13, BVN 319 ""Undertro"": Hurtigere (Faster)",471912,227293,"",0,,f
11485613,66e3a4fd-3aad-4b32-b689-4fffbcaa0286,Cos2 Is a Sinner,60455,275000,"",0,,f
1677171,3520e389-9a6e-4b41-9cf1-38f1e44d2683,Smokin' Cheeba Cheeba,66433,318706,"",0,,f
7358170,58d3ba3a-efbb-4855-846c-bcfac4150c94,"Symphony No. 13, BVN 319 ""Undertro"": Andante -",471912,482426,"",0,,f
2175910,bd021bfe-c11e-4673-be7a-747b6ab46382,One Life,58589,177333,"",0,,f
13209390,533d593d-d02b-4898-a80d-c5752591a115,Ρε συ,219729,,"",0,2012-02-01 16:16:06.769627+01,f
10238870,0bfbdb61-56a8-4772-a5a0-56294d255c5b,Intro,132349,27533,"",0,,f
860921,9dbb8662-5df3-414f-9fcc-044bff16465f,Who's Got the Herb?,360,290706,"",0,,f
7358174,6a84b8aa-a167-4c41-97f1-94ea665defb8,"Symphony No. 13, BVN 319 ""Undertro"": Elegant! (Elegant!) -",471912,134066,"",0,,f
12290752,05afe030-bdbe-44da-a16d-897e2d9f61a7,Das Blutgericht,761525,236013,"",0,,f
1583292,5cfb8e63-9853-4393-b2ea-b2dc566fce13,Ray's Rock House,112011,253654,"",0,,f
14869546,300959f9-7f54-4ccb-81e6-db1468f8824b,Bubbles,1159548,288000,"",0,2013-05-01 17:30:58.849982+02,f
9789003,ff6f03f4-26cb-4d0b-8e5b-75398e8495ec,Eyeball,328322,176000,"",0,,f
8445962,82c0e469-94da-493a-aae4-ba147d9ac7bf,Non Abstract,157129,,"",0,,f
12889871,356b3640-fc69-4ecb-9905-b57fc3d77618,Falling Star (Moulin Rouge),48339,355000,"",0,2011-11-01 06:54:27.361852+01,f
72663,27e957cd-08ff-40a2-8aae-91c57490a648,Cole Porter Medley: Riding High / You Do Something to Me,5489,321000,"",0,,f
5930423,1a31ba58-e799-4455-bcb4-5b00bcc8d562,Den gamle pige,187812,216373,"",0,,f
7078442,006e785d-90ce-423b-9201-874a0da895b1,Sweet Leaf,1151,304746,"",0,2012-09-14 22:07:30.174873+02,f
9788993,2214aac1-558d-48f6-beba-80a938dc60cb,Chinese Whisper,196143,286000,"",0,,f
8642239,60eb1a27-afaa-410d-98b7-97e263275c0c,Paradoxale,175650,242000,"",0,,f
11485632,25d7f4f5-d8ab-4c0f-bd21-b9108dddbc38,Rebel Rock,60455,364000,"",0,,f
4632438,41194023-ea33-4df4-8d00-dbcfbeb56bcd,Lost in a Fantasy,212213,209000,"",0,,f
2877793,6a33e103-b958-41a3-9600-5a668035d9ec,Welldone,187353,224280,"",0,,f
860919,3c26e0b1-e37b-4ca6-ad43-bff23a27c9fb,I Want to Take You Higher,489,341173,"",0,,f
5977343,fad75ab4-263d-4da0-93c1-f287b7faf6d5,Enter the Eternal Fire,79977,394866,"",0,,f
7345345,2bad736e-ba5c-4185-a290-ea7fa861b0d1,It Takes Two,57588,308186,"",0,,f
6257468,d606dedb-3c33-4d87-a4e4-3a82a58142c6,Soon I'll Be Loving You Again,962,193826,"",0,,f
5930428,151f0114-c892-4ac8-b109-2713460954aa,"Sig de ord, du ved",187812,222400,"",0,,f
8656598,da6c19a0-fbb6-475e-8ad0-34be35c450ba,[untitled],222898,,"",0,,f
6864074,f4903985-897e-4d2b-9f80-1406d13d5118,Any Minute Now,31292,191386,"",0,,f
11485607,e07a0fef-30ce-4d9a-b741-180e323970e6,Noizze Time,60455,256000,"",0,,f
313856,a0165e1e-abd7-4df5-b40f-e5ef7e6ff425,Single (Photek remix),319,319160,"",0,,f
9788997,87aa9045-16a8-425a-95d7-61163637874a,First Floor,66501,256000,"",0,,f
2175913,c2bc1e64-1017-455a-92ec-c2e58c97871f,Blues Attack,58589,134600,"",0,,f
3501143,7c5d9c55-3c5b-4e3c-91bb-8c72d8d55a88,Black Betty '95,11340,193000,"",0,,f
14905313,73c1b7ba-6a29-4d1b-9231-eb00b422a163,Control Freak (Sander van Doorn remix),51840,269000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:00.951142+02,f
1677166,dbc7d7de-ad77-482e-ae65-9cb9238935bf,I Like Marijuana,126834,297226,"",0,,f
11152108,43b637c3-9cdc-4123-b10f-914e73d0228d,"Symphony no. 8 in E-flat major ""Symphony of a Thousand"": Teil II, Bar 540. ""Uns bleibt ein Erdenrest"" (Chor vollendeteren Engel)",1139422,104760,"",0,2013-03-14 18:49:54.801241+01,f
11653746,879e82a9-73f7-4209-b5b2-c5253f0cb70f,S.O.S. (Slave Owning System),618957,493000,"",0,,f
2175918,0f329189-c929-4023-9945-e1874a6a39e6,Pine Grove Blues,58589,144200,"",0,,f
1583286,9ba0d071-3ab2-4a9b-b623-83c890fc513b,Je ne veux pas [원치않아],112011,292800,"",0,,f
5930438,00c19c2a-1ecf-40bf-bf47-bd72c65457f0,Den var ikke ret stor men den var der,187812,181533,"",0,,f
547860,6c523711-3695-477b-8513-735144dbd393,I Want You (intro jam),962,100800,"",0,,f
7345344,6c42589e-732c-4ec0-b2cd-fad13f22ddbe,My New Hat,57588,478613,"",0,,f
547855,dcdc5ea3-b909-48c5-a482-a2d2d125d0af,I Wanna Be Where You Are,962,78426,"",0,,f
14066367,3a3556eb-5aba-456f-8461-a90ee6271277,Icu Behind D3,977507,449000,"",0,2012-10-08 19:49:27.166865+02,f
6864068,e9f5254f-aa1d-4777-8453-435e30b28215,Demonizer,1660,283133,"",0,,f
12290753,0e2971a9-daee-4cb5-8461-b038527d8025,McPherson,761525,263280,"",0,,f
14869548,d2d5faee-c3c0-4438-9d67-08df8cbea278,Through The Steel And Into The Nether,1159548,682000,"",0,2013-05-01 17:30:58.849982+02,f
2899492,65c9f7e9-4646-403a-a161-904ad0e2254e,My Love,20422,340773,"",0,,f
7345355,5ac11ab3-a756-44b7-b81d-043c1ba27c4e,Never Always,57588,353373,"",0,,f
6864082,1c435eef-0189-4134-8c78-50e316f36b53,Man Machine,41994,212560,"",0,,f
8229876,e2bdcaaf-202f-43da-a174-73f2a44ada61,1,111355,261000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:22.198107+02,f
10389430,b0ce5792-e0a0-4c67-87ab-ba59cfaf8312,Ezin Ihesi Berlin (Around The World) (Rob Smith remix),136847,288506,"",0,,f
13168477,e8eae083-ffc6-4bda-be47-12adcda76e97,Фрида,529441,260000,"",0,2012-01-21 00:06:54.291585+01,f
13168480,2c9f0991-a93f-4299-b512-3f6a193baecb,Хочу остаться,529441,272000,"",0,2012-01-21 00:06:54.291585+01,f
72661,099da26a-8fdd-4820-bef5-073e02d51c92,All God's Chillun Got Rhythm,5489,158000,"",0,,f
7345347,4cb4f008-9ebe-43c7-8bf2-1f0d33c1f3b2,Fanfare,57588,53280,"",0,,f
7865366,16fc9d1d-8fd5-4133-83ad-90380a58a0d4,Sterilium (Bernd Maus remix),77940,,"",0,,f
10389435,48d413af-672a-4f7f-bc02-a04928cd56b7,Itzuliko Naiz (Angel Katarain remix),136847,326773,"",0,,f
11485606,44fad5ca-bba3-4bc4-98a3-e270f38cc139,Burn Like Rome,60455,229000,"",0,,f
8229884,4bf386b1-f76a-44a8-96f1-df2516cf368e,Love Theme Dusk,818553,333000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:32:00.398988+02,f
1677177,a3d18d35-55bf-4f3f-a49b-5baa016996b8,High Time We Went,2474,238773,"",0,,f
4632439,d33d4cc8-af41-44f4-ad18-fdb5d5322083,Nightmare of a Martyr,212213,269000,"",0,,f
4721879,5d154bbc-fccd-405b-ac19-535e4d2e99d7,Richi's Theme,78207,223666,"",0,,f
13209379,91798d72-1df0-418d-9673-cdf168c55467,Βουτιά,219729,,"",0,2012-02-01 16:16:06.769627+01,f
860926,49f8b372-f43a-4958-9d6f-63b3bb3d568b,Legalize It,397,262266,"",0,2013-05-04 17:01:19.253121+02,f
8229879,516d65e3-11ac-4e5d-bdf0-9b4f1384ac18,It's a Fine Day,211376,212000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:31:36.241104+02,f
6864070,85c3795f-4291-4965-844d-4b6537dcd279,Glorious,15883,279493,"",0,,f
12290758,abcf60ef-028a-471f-81fd-9aa34ad87ec0,"Die Stadt, die ich so geliebt",761525,214520,"",0,,f
72664,7a8eb91d-fdc3-4866-b326-eae95e5b3e4e,After All,5489,292000,"",0,,f
14869552,8df8bce5-d67d-460e-be4e-726c98a373c6,Supermassive Black Hole,1159548,231000,"",0,2013-05-01 17:30:58.849982+02,f
10320242,9279b8ad-19a0-40e6-bb2e-b8586be77266,זמן העצב הגדול,153623,,"",0,,f
1750761,c16794e5-bcef-4382-923a-879187e4ab70,Open All Night,37921,275840,"",0,,f
2899494,f9c50447-7928-48d8-bd44-71cb7ffd2a58,Too Many Women,20422,254560,"",0,,f
8642242,7849e51d-84a6-469d-8c34-6c2eb9db1c5e,Ces femmes voilées,175650,235000,"",0,,f
13782332,d9dfb7aa-b004-47a5-9a2f-032263516ef4,I Checks My Bank,1154853,248000,"",0,2013-04-19 20:00:24.079323+02,f
12215184,49461aa0-8d45-49c6-b28c-d4e5c14d5f85,It Could Be Clouds,707464,,"",0,,f
2069403,68129bb3-702c-4500-b795-7f6b7bf13cd2,Since I Had You (Long Time No See),962,256680,"",0,,f
6864067,c93b5afb-925e-4842-a8d9-7e98dc4b16a1,Scream,985,288346,"",0,,f
12290747,e124ced0-e456-4115-a671-4a732ca53982,Ein Bauersmann aus Dithmarschen,761525,214133,"",0,,f
7480833,e3dae7bd-22d0-46c8-aa0b-f13c54d6c33a,Shimmy Shimmy Ya (LP version),841922,168000,"",0,2012-10-29 12:38:49.701452+01,f
13168471,337343f0-edf2-40e2-ad14-6cd7a69b44d3,Дельфины,529441,292000,"",0,2012-01-21 00:06:54.291585+01,f
13782333,cf3e9e0d-ba5e-4e2b-82e3-84e97d567884,Buttermilk Biscuits (Keep on Square Dancin'),1154853,212000,"",0,2013-04-19 20:00:24.079323+02,f
14066375,e9fbed1c-5b82-4c2d-839e-31cbbecaf928,Spiral Caterpillar,977507,597000,"",0,2012-10-08 19:49:27.166865+02,f
2069401,54c21ab8-1210-4f44-a34a-264d93320733,I Want You (Guitar Jam),962,29013,"",0,,f
72668,f6a76d97-2dcc-496e-a87e-41fb29abb9a1,Slicer,5489,316000,"",0,,f
11485610,14963599-f527-4c90-ac5f-c027b707acca,Renegade in X-Ill,60455,262000,"",0,,f
2322699,503503a6-2c42-405c-a66f-179cca36b72d,Why Would You Stay Here,158469,180986,"",0,,f
6864071,85b5fe3b-c1be-4f09-87fd-2837007dbef1,Raeson Is Treason,113298,226266,"",0,,f
15194509,2a2594e0-2ac8-4617-ab1d-e3d2c8b07891,"""Jauchzet dem Herrn, alle Welt"", SWV 47",1206709,410000,"",0,2013-08-17 20:20:17.387859+02,f
6864072,4b0ae1e2-027f-416b-8da6-b85a86d90d44,The Good Ones,77158,209973,"",0,,f
5930421,559c5237-ea32-425e-9765-1aa0ed78f8fe,Min ven pytjamos,187812,153093,"",0,,f
14869550,7a12c13a-f5ee-4689-af0f-14455afb113c,The Trooper,1159548,281000,"",0,2013-05-01 17:30:58.849982+02,f
4554732,f1e0fedf-8cfd-4c0d-a4a7-f0292a5e2b70,Adar Rhiannon (Birds of Rhiannon),199457,,"",0,,f
4554729,bdb6306b-d2b2-40ef-8c45-438a97bfb182,Llongau Matholwch (Matholwch's Ships),199457,,"",0,,f
6864083,9fee7160-86ee-438b-ba9d-cee3da774d40,Life's a Bitch,3527,257560,"",0,,f
2175915,9bd06fbf-4e1e-4480-b42f-9652de40a633,Key to the Highway,58589,214240,"",0,,f
12215185,ac5407a2-a519-4cbc-99c6-96e5c7b6b82f,Hey! You Starseed Wanderer,707464,,"",0,,f
5930436,b6dfa68b-594d-49b6-bfce-132e44ce5cf4,"Å hvor jeg, ih hvor jeg, uh hvor jeg vil",187812,182493,"",0,,f
11653739,289e42ce-4fa6-4417-877c-1767f974f21b,Rain Broken Dreams,754744,397000,"",0,,f
12889865,3933de6c-3613-42c7-a170-05d5e8d27f45,Falling Star (Dub Mix),48339,405000,"",0,2011-11-01 06:54:27.361852+01,f
12152631,5ec70020-f5fb-4dc3-91ab-a027af213a7b,My Way (live),51778,238933,"",0,2012-12-02 20:00:12.72826+01,f
10238881,c3e54ad3-d23b-4694-ad76-35552e946c51,Ein landsby,132349,262960,"",0,,f
860922,deca18e8-8609-45e1-9ce0-47adc2f099e2,Convicted,64074,75266,"",0,,f
2322704,e6d9e024-f924-4620-9aeb-5ad33dcad547,Takin Up Time,158469,178186,"",0,,f
4632441,22f6d17d-eac7-49ab-889e-8f7629e3d1d0,The Ill Will,212213,323000,"",0,,f
4721878,ea56b119-bc74-4e8a-94b8-0d8a80d84f1b,Egyptian Trip,78207,401893,"",0,,f
5930422,96b71b41-0ee8-4c50-9b6b-543f4e93d519,Een for lille og een for stor,187812,174533,"",0,,f
5930388,158d4ad1-5257-442a-964d-5a3793d6917f,Man binder os på mund og hånd,187812,202933,"",0,,f
8229887,8c51f933-12ab-4917-bc4c-0bccb38af0aa,Free (feat. Onita Boone),42933,168000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:32:10.659813+02,f
14066377,9df0b220-cb02-4f86-8579-000c3a7758ec,U Create Ur Own God,977507,394000,"",0,2012-10-08 19:49:27.166865+02,f
4708905,319de5ec-6697-4c44-888f-b9f837c7fbde,Dayscape,205712,271000,"",0,2013-06-05 18:46:24.529824+02,f
5930385,83e847ad-da15-4d68-b733-a42d1f7daa03,Den lille i krogen,187812,186093,"",0,,f
9106864,3f591dde-f846-43fe-8199-80edff37a7e2,This Is Soul,100768,163000,"",0,,f
11485608,f47c7836-14b5-4c4e-9ab4-5f95b555076b,Rebel Rock,60455,284000,"",0,,f
4554727,8a95be68-a080-446d-b606-4e09df8f30a6,Tair Morwynig (Three Nursemaids),199457,,"",0,,f
1583284,1255d409-e85f-4ed3-b572-89bfbda6c46e,His Eye Is on the Sparrow,112011,278773,"",0,,f
11152117,f401b982-668d-4b40-927e-e0fd9deaca44,[applause],105725,95266,"",0,2012-06-29 03:11:40.041348+02,f
7358179,59bfb3c6-a6c0-4515-ba65-572eee90e434,"Symphony No. 14, BVN 336 ""Morgenen"": IV. De trætte står op til livet (The Tired Get Up for Life)",471912,323466,"",0,,f
11177646,ee9dbd7c-5dd5-47eb-a733-0e7c1bf7ceda,Qui a tort,51778,196306,"",0,2011-06-18 01:00:11.047591+02,f
10389431,7a5b2d06-3fe4-4791-b14f-10173cf61009,Shoot The Singer (Rude remix),136847,195733,"",0,,f
14869551,d603a718-1d63-4cd3-bee3-1ac2672c4e4f,Full Circle,1159548,266000,"",0,2013-05-01 17:30:58.849982+02,f
10238882,3c45c180-7f04-4c04-a9c4-1e74df40520f,Someday My Prince Will Come,132349,97680,"",0,,f
10320241,2221452b-b257-40f7-8b85-06cdf8468b79,רוקר חיי,153623,,"",0,,f
8229825,d6e0e7a8-0ade-4c77-a984-29d08d3a335f,All I Need,839572,245000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:30:48.392604+02,f
13782324,c78fe10e-84ea-495b-b07e-bb3894a6bb75,Posse on Broadway (Thunder mix),1154853,302000,"",0,2013-04-19 20:00:24.079323+02,f
14066370,f1cb31a4-e0b2-433d-993b-44ca961ac7e5,Remetenia,977507,387000,"",0,2012-10-08 19:49:27.166865+02,f
13782334,8f74b387-8941-4c25-94c2-cc57924b48aa,Beepers,1154853,255000,"",0,2013-04-19 20:00:24.079323+02,f
8445963,69671e7e-dff2-4d03-8e12-5dd95d538444,Black Cat,157129,,"",0,,f
10320244,e99629f5-2783-4dfe-8542-679750866ab3,"בית חרושת ""קופי"" בית חרושת לחוטים",153623,,"",0,,f
8229821,9a8f1ca9-4c18-4310-8552-10ee6e3a722f,Silent Tears (feat. Michelle Aragon) (Shogs 2 Faces remix),531515,309000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:30:35.845964+02,f
10320243,937e35a6-646a-4b6c-988f-67b24bdaa0e6,מפריד ביננו ים,153623,,"",0,,f
4721881,2fbeec54-6c24-4e74-b9b4-951aac1e4671,Innocenti,78207,464733,"",0,,f
8229817,8c7683a6-8ecb-4eac-9add-c88578a42d41,Streamline (Guiseppe Ottavani remix),540526,274000,"part of a “Technics DJ Set, Volume 16” DJ‐mix",0,2013-05-12 20:30:18.942854+02,f
7345346,55f04e5f-bd61-42ad-97af-86f79adfa4ef,Comba N.3,57588,406013,"",0,,f
13168478,4ceab534-1047-4407-ad65-884a11337306,Крылья,529441,215000,"",0,2012-01-21 00:06:54.291585+01,f
6257466,26064605-3844-4ce4-8a0f-986e0dc320d6,All the Way Around,962,230880,"",0,,f
5930437,e062aae6-b814-4345-9337-4a8db282d0dc,Kammerat vær en mand,187812,189533,"",0,,f
