musician,musicianLabel,genderLabel,birthDate,cityLabel,familyNameLabel,givenNameLabel,fatherLabel,motherLabel,partner,numberOfChildren,genreLabel,websiteLabel,residenceLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q1936933,Martha Byrne,female,1969-12-23T00:00:00Z,Ridgewood,Byrne,Martha,,,,,,http://marthabyrne.net,,,,1982-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1922035,Merrill Osmond,male,1953-04-30T00:00:00Z,Ogden,,Merrill,,Olive Osmond,,6,pop music,http://www.merrillosmond.com,,,The Church of Jesus Christ of Latter-day Saints,,,,
http://www.wikidata.org/entity/Q2003262,Yukmouth,male,1974-10-18T00:00:00Z,Oakland,,,,,,,hip hop music,http://smokealotrecords.com/,,African Americans,,1993-01-01T00:00:00Z,THAREALYUKMOUTH,,Rap-A-Lot Records
http://www.wikidata.org/entity/Q1925941,Dave Wyndorf,male,1956-10-28T00:00:00Z,Red Bank,,Dave,,,,,hardcore punk,,,,,,,,Elektra
http://www.wikidata.org/entity/Q1971181,Papoose,male,1978-03-05T00:00:00Z,Brooklyn,,,,,,,hip hop music,http://www.naciremadream.com/,,African Americans,,1998-01-01T00:00:00Z,Papooseonline,,
http://www.wikidata.org/entity/Q1917162,Meghan Andrews,female,1979-09-02T00:00:00Z,New York City,Andrews,Meghan,,,,,folk music,,,,,,,,
http://www.wikidata.org/entity/Q1933310,Mike McColgan,male,2000-01-01T00:00:00Z,Dorchester,McColgan,Mike,,,,,Celtic punk,,,,,,,,Hellcat Records
http://www.wikidata.org/entity/Q1916955,Meg Christian,female,1946-01-01T00:00:00Z,Lynchburg,Christian,Meg,,,,,,,,,Hinduism,1969-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1920918,Willy Porter,male,1964-10-04T00:00:00Z,Mequon,Porter,Willy,,,,,rock music,http://www.willyporter.com,,,,,,,Private Music
http://www.wikidata.org/entity/Q2000598,Steven Curtis Chapman,male,1962-11-21T00:00:00Z,Paducah,,Steven,,,,,contemporary Christian music,http://www.stevencurtischapman.com/,,,,1987-01-01T00:00:00Z,stevencurtis,Steven-curtis-chapman,Sparrow Records
http://www.wikidata.org/entity/Q1997233,Andrea Ross,female,1991-04-08T00:00:00Z,Dover,Ross,Andrea,,,,,pop music,http://www.andreaross.com/,,,,,Andrea_Ross,Andrea-ross,Universal Music Group
http://www.wikidata.org/entity/Q1927097,Michael Burks,male,1957-07-30T00:00:00Z,Milwaukee,,Michael,,,,,electric blues,http://www.michaelburks.com/index.html,,,,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1965475,Narvin Kimball,male,1910-03-02T00:00:00Z,New Orleans,Kimball,Narvin,,,,,jazz,,,African Americans,,,,,
http://www.wikidata.org/entity/Q1900333,Mark Selby,male,1960-01-01T00:00:00Z,Enid,Selby,Mark,,,,,rock music,,,,,1990-01-01T00:00:00Z,,,Vanguard Records
http://www.wikidata.org/entity/Q1933139,Mike Fahn,male,1960-12-16T00:00:00Z,Queens,Fahn,Mike,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q1950968,Jim Dickinson,male,1941-11-15T00:00:00Z,Little Rock,Dickinson,Jim,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1917605,Constantine Maroulis,male,1975-09-17T00:00:00Z,New Jersey,,Constantine,,,,,pop music,http://www.constantinemaroulis.com,,,,2003-01-01T00:00:00Z,,Constantine-maroulis,RCA Records
http://www.wikidata.org/entity/Q1899982,Mark Chesnutt,male,1963-09-06T00:00:00Z,Beaumont,,Mark,,,,,country music,http://www.markchesnutt.com/,,,,1984-01-01T00:00:00Z,MarkChesnutt,,Decca
http://www.wikidata.org/entity/Q1919786,Melvin Moore,male,1923-06-15T00:00:00Z,Chicago,Moore,Melvin,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q1899133,Marion Cowings,male,1946-01-24T00:00:00Z,New York City,,Marion,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1928543,Michael Martin Murphey,male,1945-03-14T00:00:00Z,Dallas,,Michael,,,,,Western music,http://www.michaelmartinmurphey.com/,,,,1964-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q1928660,Michael Minsky,male,1918-08-12T00:00:00Z,Q4074674,Minsky,Mykhailo,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1986211,Paul Banks,male,1978-05-03T00:00:00Z,Clacton-on-Sea,Banks,Paul,,,Helena Christensen,,indie rock,http://julianplenti.com/,,,,1997-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q1965052,Nappy Brown,male,1929-10-12T00:00:00Z,Charlotte,Brown,,,,,,blues,,,African Americans,,1954-01-01T00:00:00Z,,Nappy-brown,Black Top Records
http://www.wikidata.org/entity/Q1929135,Ray Price,male,1926-01-12T00:00:00Z,Wood County,Price,Ray,,,,,country music,,,,,1948-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q1955333,Musiq Soulchild,male,1977-09-16T00:00:00Z,Philadelphia,,,,,,,soul music,http://www.musiqsoulchild.com/,,African Americans,,1995-01-01T00:00:00Z,MusiqSoulchild,Musiq-soulchild,Def Jam Recordings
http://www.wikidata.org/entity/Q1909596,Matthew Tasa,male,1978-01-01T00:00:00Z,Frankfurt,,Matthew,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1928051,Michael Johnson,male,1944-08-08T00:00:00Z,Alamosa,Johnson,Michael,,,,,country music,http://www.mjblue.com,,,,1957-01-01T00:00:00Z,,,Atco Records
http://www.wikidata.org/entity/Q1912674,Smartzee,male,1980-01-01T00:00:00Z,Benin,,,,,,,contemporary R&B,,,,,2004-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2004171,Tom Wopat,male,1951-09-09T00:00:00Z,Lodi,Wopat,Thomas,,,,,country music,,,,,,,Tom-wopat,EMI
http://www.wikidata.org/entity/Q1936441,Tim Bogert,male,1944-08-27T00:00:00Z,New York City,,Tim,,,,,blues rock,http://www.timbogert.com/,,,,1965-01-01T00:00:00Z,,,Atlantic Records
http://www.wikidata.org/entity/Q1936454,Vince Welnick,male,1951-02-21T00:00:00Z,Phoenix,,Vince,,,,,rock music,http://vincewelnick.com,,,,1973-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1929388,Michael Sembello,male,1954-04-17T00:00:00Z,Philadelphia,,Michael,,,,,pop rock,http://www.michaelsembello.com/,,,,1975-01-01T00:00:00Z,,Michael-sembello,EMI
http://www.wikidata.org/entity/Q1936733,Leah Ray,female,1915-02-16T00:00:00Z,Norfolk,,Leah,,,Sonny Werblin,,big band,,,,,,,,
http://www.wikidata.org/entity/Q1938005,Miranda Lee Richards,female,1975-04-04T00:00:00Z,San Francisco,,Miranda,,,,,,,,,,,mirandarichards,,
http://www.wikidata.org/entity/Q1960239,Ilan Rubin,male,1988-07-07T00:00:00Z,San Diego,Rubin,,,,,,alternative rock,http://www.lostprophets.com,,,,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1964493,Nancy Harrow,female,1930-10-03T00:00:00Z,New York City,,Nancy,,,,,,,,,,,,,Inner City Records
http://www.wikidata.org/entity/Q1977603,Paula Kelly,female,1919-04-06T00:00:00Z,Grove City,Kelly,Paula,,,,,big band,,,,,,,,
http://www.wikidata.org/entity/Q1912366,Max Carl,male,1950-01-29T00:00:00Z,Humphrey,,Max,,,,,rock music,,,,,1968-01-01T00:00:00Z,,Max-carl,
http://www.wikidata.org/entity/Q1935670,Milo Aukerman,male,1963-01-01T00:00:00Z,Lomita,Aukerman,Milo,,,,,punk rock,,,,atheism,1979-01-01T00:00:00Z,,,New Alliance Records
http://www.wikidata.org/entity/Q1960944,Kvitka Cisyk,female,1953-04-04T00:00:00Z,Queens,,,,,,,contemporary folk music,http://kvitkacisyk.com,,,,1971-01-01T00:00:00Z,,,ABC Records
http://www.wikidata.org/entity/Q1922029,Merrill Moore,male,1923-09-26T00:00:00Z,Iowa,Moore,Merrill,,,,,rhythm and blues,,,,,,,,Capitol Records
http://www.wikidata.org/entity/Q1994600,Noah Bastian,male,1979-08-26T00:00:00Z,San Jose,Bastian,Dale,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1991879,Katie Harman,female,1980-08-18T00:00:00Z,Portland,Harman,Katie,,,,,,http://www.katieharman.com,,,,,,,
http://www.wikidata.org/entity/Q1933417,Tim Krekel,male,1950-10-10T00:00:00Z,Louisville,,Tim,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q1909258,Matt Noveskey,male,1976-06-16T00:00:00Z,Adrian,,Matt,,,,,alternative rock,,,,,,,,Universal Music Group
http://www.wikidata.org/entity/Q1973857,Ned Brower,male,1978-12-15T00:00:00Z,Chapel Hill,,Ned,,,Sarah Jane Morris,,,,,,,,,,
http://www.wikidata.org/entity/Q1984557,China Forbes,female,1970-04-29T00:00:00Z,Cambridge,Forbes,China,,,,,pop music,http://www.chinaforbes.com/,,English American,,,,,
http://www.wikidata.org/entity/Q1931063,Michele Hendricks,female,1953-09-27T00:00:00Z,New York City,Hendricks,Michele,Jon Hendricks,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1966470,Nathan Beauregard,male,1887-01-01T00:00:00Z,Mississippi,,Nathan,,,,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q1905269,John Cullum,male,1930-03-02T00:00:00Z,Knoxville,,John,,,,,,,,,,1960-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1973050,Neal McCoy,male,1958-07-30T00:00:00Z,Jacksonville,McCoy,Neal,,,,,country music,,,,,1988-01-01T00:00:00Z,,Neal-mccoy,Warner Bros. Records
http://www.wikidata.org/entity/Q1993124,Nino Segarra,male,1954-11-23T00:00:00Z,Maricao,Segarra,Nino,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1927180,Michael Connaire,male,1968-08-20T00:00:00Z,Boston,,Michael,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1900054,Mark Farner,male,1948-09-29T00:00:00Z,Flint,Farner,Mark,,,,,rock music,http://www.markfarner.com,,,,1965-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q1997498,Norda Mullen,female,1960-04-26T00:00:00Z,Savannah,Mullen,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1981469,Gary LeVox,male,1970-07-10T00:00:00Z,Columbus,,Gary,,,,,country music,,,,,1997-01-01T00:00:00Z,GaryLevox,,Lyric Street Records
http://www.wikidata.org/entity/Q1909013,Gene Kardos,male,1899-06-12T00:00:00Z,New York City,,Gene,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1964571,Nanette Guilford,female,1903-08-17T00:00:00Z,New York City,,Nanette,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q1906207,Mary Anne Driscoll,female,1950-01-01T00:00:00Z,San Mateo,,Mary,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q1931654,Richard Fariña,male,1937-03-08T00:00:00Z,Brooklyn,,Richard,,,Mimi Fariña,,,,,,,,,,Elektra
http://www.wikidata.org/entity/Q2130817,Randy Stonehill,male,1952-03-12T00:00:00Z,Stockton,Stonehill,Randy,,,,,contemporary Christian music,http://www.randystonehill.com,,,,1971-01-01T00:00:00Z,,Randy-stonehill,Solid Rock Records
http://www.wikidata.org/entity/Q2170867,Roy Newman,male,1899-11-12T00:00:00Z,Dallas,Newman,Roy,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q2165168,Q2165168,female,1988-01-13T00:00:00Z,Coral Gables,,Romina,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2133915,Ray M. Wade junior,male,1964-02-16T00:00:00Z,Clarksville,,Ray,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2166000,Ronnie Dawson,male,1939-08-11T00:00:00Z,Dallas,Dawson,Ronnie,,,,,rock and roll,http://www.ronniedawson.com/,,,,1959-01-01T00:00:00Z,,Ronnie-dawson,Charay Records
http://www.wikidata.org/entity/Q2083093,Roy Hamilton,male,1929-04-16T00:00:00Z,Leesburg,Hamilton,Roy,,,,,pop music,,,African Americans,,1947-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q2129106,Ral Donner,male,1943-02-10T00:00:00Z,Norwood Park,,,,,,,,,,,,,,Ral-donner,
http://www.wikidata.org/entity/Q2104293,Pops Staples,male,1915-12-02T00:00:00Z,Winona,Staples,,,,,,,,,African Americans,,,,,United Records
http://www.wikidata.org/entity/Q2165998,Ronnie Dove,male,1935-09-07T00:00:00Z,Herndon,,Ronnie,,,,,pop music,http://www.ronniedove.com/,,,,1959-01-01T00:00:00Z,,,Apex
http://www.wikidata.org/entity/Q2089646,Stella Parton,female,1949-05-04T00:00:00Z,Sevierville,Parton,Stella,,,,,country music,,,,,1967-01-01T00:00:00Z,,Stella-parton,Elektra
http://www.wikidata.org/entity/Q2080947,Donald F. Glut,male,1944-02-19T00:00:00Z,Pecos,,Donald,,,,,,http://www.donaldfglut.com,,,,1966-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2108016,Norma Zimmer,female,1923-07-13T00:00:00Z,Shoshone County,Larsen,Norma,,,,,,,,,,,,,Word
http://www.wikidata.org/entity/Q2096837,Panda Bear,male,1978-07-17T00:00:00Z,Baltimore,,,,,,,experimental music,,,,,1998-01-01T00:00:00Z,pandabear,Panda-bear,Domino Recording Company
http://www.wikidata.org/entity/Q2133841,Ray Batts,male,1925-09-01T00:00:00Z,Nashville,,Ray,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q2092688,Tabitha St. Germain,female,1964-10-30T00:00:00Z,Boston,St. Germain,Tabitha,,,,,,http://www.tabithastgermain.com,,,,1985-01-01T00:00:00Z,StTabitha,,
http://www.wikidata.org/entity/Q2117822,Ronald White,male,1939-04-05T00:00:00Z,Detroit,White,Ronald,,,,,soul music,,,African Americans,,1955-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2151639,Rick Trevino,male,1971-05-16T00:00:00Z,Austin,,Rick,,,,,country music,http://ricktrevino.com,,,,1993-01-01T00:00:00Z,,Rick-trevino,Sony Music Nashville
http://www.wikidata.org/entity/Q2170836,Roy Hall,male,1922-05-07T00:00:00Z,Wise,Hall,Roy,,,,,country music,,,,,1984-01-01T00:00:00Z,,,Sun Records
http://www.wikidata.org/entity/Q2102371,Richard Street,male,1942-10-05T00:00:00Z,Detroit,Street,Richard,,,,,soul music,,,African Americans,,1959-01-01T00:00:00Z,,,Motown
http://www.wikidata.org/entity/Q2081779,Tyrel Jackson Williams,male,1997-03-16T00:00:00Z,New York City,Williams,,,,,,,,Los Angeles,,,2004-01-01T00:00:00Z,Tyreljwill,,
http://www.wikidata.org/entity/Q2144892,Elsie Janis,female,1889-03-16T00:00:00Z,Columbus,,Elsie,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2083831,Tyondai Braxton,male,1978-10-26T00:00:00Z,New York City,,,,,,,contemporary classical music,,,,,1998-01-01T00:00:00Z,Tyondai,Tyondai-braxton,Warp
http://www.wikidata.org/entity/Q2133943,Ray Rivera,male,1929-01-01T00:00:00Z,New York City,,Ray,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q2145798,Darrell Scott,male,1959-08-06T00:00:00Z,London,Scott,Darrell,,,,,country music,http://www.darrellscott.com/,Boston,,,1990-01-01T00:00:00Z,,Darrell-scott,Sugar Hill Records
http://www.wikidata.org/entity/Q2170785,Roy Duke,male,1922-04-11T00:00:00Z,Tennessee,Duke,Roy,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q2152765,Midnight,male,1962-04-29T00:00:00Z,United States of America,,John,,,,,heavy metal,,,,,,,,Roadrunner Records
http://www.wikidata.org/entity/Q2081623,Russell Mael,male,1948-10-05T00:00:00Z,Los Angeles,,Russell,,,,,rock music,http://www.allsparks.com,Santa Monica,,,1965-01-01T00:00:00Z,,,Roadrunner Records
http://www.wikidata.org/entity/Q2097323,Tristan Prettyman,female,1982-05-23T00:00:00Z,Del Mar,Prettyman,Tristan,,,,,pop music,http://www.tristanprettyman.com/,,,,,tprettyman,Tristan-prettyman,Virgin Records
http://www.wikidata.org/entity/Q2087573,Jan Terri,female,1959-06-17T00:00:00Z,Chicago,,Jan,,,,,pop music,,,,,,,Jan-terri,
http://www.wikidata.org/entity/Q2128071,Johnnie Wright,male,1914-05-13T00:00:00Z,Mt. Juliet,Wright,Johnnie,,,,,country music,,,,,1939-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q2110116,Lil Reese,male,1993-01-06T00:00:00Z,Chicago,Reese,,,,,,Midwest hip hop,,,,,,LilReese300,,Def Jam Recordings
http://www.wikidata.org/entity/Q2145643,Carl Thomas,male,1972-06-15T00:00:00Z,Aurora,Thomas,Carl,,,,,rhythm and blues,http://carlthomaslive.com/,,African Americans,,1997-01-01T00:00:00Z,mr_carl_thomas,Carl-thomas,Bad Boy Records
http://www.wikidata.org/entity/Q2075816,Rosalind Elias,female,1929-03-13T00:00:00Z,Lowell,Elias,Rosalind,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2148341,Rhyon Nicole Brown,female,1992-10-06T00:00:00Z,Los Angeles,Brown,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2114710,Gregory Page,male,1963-04-14T00:00:00Z,London,Page,Gregory,,,,,,http://gregorypage.com,,,,,,,
http://www.wikidata.org/entity/Q2166120,Corey Glover,male,1964-11-06T00:00:00Z,Brooklyn,Glover,Corey,,,,,heavy metal,,,African Americans,,1982-01-01T00:00:00Z,,Corey-glover,
http://www.wikidata.org/entity/Q2077188,Mark Hudson,male,1951-08-23T00:00:00Z,Portland,Hudson,Mark,,,,,,http://www.markhudsonmusic.com/,,,,1965-01-01T00:00:00Z,MarkHudsonMusic,,
http://www.wikidata.org/entity/Q2151904,Uriah Shelton,male,1997-03-10T00:00:00Z,Dallas,Shelton,Uriah,,,,,,http://uriahshelton.com/,,,,2007-01-01T00:00:00Z,uriahshelton,,
http://www.wikidata.org/entity/Q2127170,Raful Neal,male,1936-06-06T00:00:00Z,Baton Rouge,Neal,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2131696,Raquel Reed,female,1988-04-11T00:00:00Z,Secaucus,Reed,Raquel,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2165172,Edna Hicks,female,1895-10-14T00:00:00Z,New Orleans,Hicks,Edna,,,,,,,,,,1910-01-01T00:00:00Z,,Edna-hicks,Columbia Records
http://www.wikidata.org/entity/Q2112038,John Conlee,male,1946-08-11T00:00:00Z,Versailles,,John,,,,,country music,http://www.johnconlee.com/,,,,,,John-conlee,ABC Records
http://www.wikidata.org/entity/Q2135973,Red Foley,male,1910-06-17T00:00:00Z,Kentucky,Foley,Red,,,Judy Martin,,rhythm and blues,http://www.clydefoleycummins.com/RedFoley.php,,,,1930-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q2143682,William Ezell,male,1892-12-23T00:00:00Z,Brenham,,William,,,,,blues,,,,,,,,Paramount
http://www.wikidata.org/entity/Q2123902,R. L. Burnside,male,1926-11-23T00:00:00Z,Oxford,,Robert,,,,,blues,,,African Americans,,2005-01-01T00:00:00Z,,,Fat Possum Records
http://www.wikidata.org/entity/Q2170861,Roy Kral,male,1921-10-10T00:00:00Z,Cicero,,Roy,,,Jackie Cain,,jazz,,,,,,,,Savoy Records
http://www.wikidata.org/entity/Q2133870,Ray Bumatai,male,1952-12-20T00:00:00Z,Offenbach am Main,,Ray,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2159355,Roberta Alexander,female,1949-03-03T00:00:00Z,Lynchburg,Alexander,Roberta,,,,,,http://www.robertaalexander.com/,,,,,,,
http://www.wikidata.org/entity/Q2105545,Randy VanWarmer,male,1955-03-30T00:00:00Z,"Indian Hills\, Colorado",,Randy,,,,,rock music,,,,,1978-01-01T00:00:00Z,,Randy-vanwarmer,Bearsville Records
http://www.wikidata.org/entity/Q2083106,David Yow,male,1960-08-02T00:00:00Z,Las Vegas,,David,,,,,alternative rock,,,,,1982-01-01T00:00:00Z,,,Joyful Noise Recordings
http://www.wikidata.org/entity/Q2149024,Richie Barrett,male,1933-07-14T00:00:00Z,Philadelphia,Barrett,Richard,,,,,,,,,,2006-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2133962,Ray Sawyer,male,1937-02-01T00:00:00Z,Chickasaw,Sawyer,Ray,,,,,,,,,,1967-01-01T00:00:00Z,,Ray-sawyer,
http://www.wikidata.org/entity/Q2171938,Carlotta Dale,female,1915-01-01T00:00:00Z,Ardmore,Dale,Carlotta,,,,,jazz,,,,,,,,
http://www.wikidata.org/entity/Q2164449,Scrapper Blackwell,male,1903-02-21T00:00:00Z,North Carolina,Blackwell,,,,,,Chicago blues,,,African Americans,,1928-01-01T00:00:00Z,,,Decca
http://www.wikidata.org/entity/Q2166788,Roseanna Vitro,female,1951-07-27T00:00:00Z,Hot Springs,,,,,,,jazz,,,,,1985-01-01T00:00:00Z,,,Motéma Music
http://www.wikidata.org/entity/Q2166756,Rose Lee Maphis,female,1922-12-29T00:00:00Z,Baltimore,,Rose,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q2155331,Joseph Gian,male,1961-07-13T00:00:00Z,North Miami Beach,Gian,Joseph,,,,,easy listening,http://www.joeygian.com,,,,1986-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2165545,Ron Williams,male,1942-02-02T00:00:00Z,Oakland,Williams,Ron,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2172789,Simone White,female,1970-02-07T00:00:00Z,Oahu,White,Simone,,,,,pop music,http://www.simonewhite.com,,,,2000-01-01T00:00:00Z,simonewhite,Simone-white,
http://www.wikidata.org/entity/Q2153698,Gerry Beckley,male,1952-09-12T00:00:00Z,Fort Worth,,Gerald,,,,,,http://www.gerrybeckley.com/,,,,1967-01-01T00:00:00Z,,Gerry-beckley,Warner Bros. Records
http://www.wikidata.org/entity/Q2142355,Monte Hale,male,1919-06-08T00:00:00Z,San Angelo,Hale,Monte,,,,,country music,,,,,,,,
http://www.wikidata.org/entity/Q2125212,Rachel Gould,female,1953-06-25T00:00:00Z,Camden,Gould,Rachel,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2144914,Renée Knapp,female,2000-01-01T00:00:00Z,Virginia,Knapp,Renée,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2136093,Red Sovine,male,1918-07-17T00:00:00Z,Charleston,,Red,,,,,country music,http://www.redsovine.com,,,,1935-01-01T00:00:00Z,,Red-sovine,Decca
http://www.wikidata.org/entity/Q2165146,"Ron ""Pigpen"" McKernan",male,1945-09-08T00:00:00Z,San Bruno,McKernan,Ron,,,,,blues,,,,,1961-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q2123843,R. J.,male,1991-11-09T00:00:00Z,Los Angeles,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2097963,Teri Moïse,female,1970-03-25T00:00:00Z,Los Angeles,,,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2156791,Robert Crowe,male,2000-01-01T00:00:00Z,Escondido,Crowe,Robert,,,,,,http://www.robertcrowe.com,,,,,,,
http://www.wikidata.org/entity/Q2148827,Rich Boy,male,1983-09-02T00:00:00Z,Mobile,Richards,Maurice,,,,,,http://www.RichBoyOnline.com/,,African Americans,,1999-01-01T00:00:00Z,_Richboy,Rich-boy,Zone 4
http://www.wikidata.org/entity/Q2142941,Rick Derringer,male,1947-08-05T00:00:00Z,Fort Recovery,,Rick,,,,,rock music,,,,,1965-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q2127156,Kip Moore,male,1980-04-01T00:00:00Z,Tifton,Moore,Kip,,,,,country music,http://www.kipmoore.org,,,,2008-01-01T00:00:00Z,KipMooreMusic,Kip-moore,Universal Music Group Nashville
http://www.wikidata.org/entity/Q2081921,Brix Smith,female,1962-11-12T00:00:00Z,Los Angeles,Smith,Brix,,,Mark E. Smith,,post-punk,,,,,1983-01-01T00:00:00Z,Brixsmithstart,,Beggars Banquet Records
http://www.wikidata.org/entity/Q2080069,Samuel David Moore,male,1935-10-12T00:00:00Z,Miami,Moore,Samuel David,,,,,soul music,http://sammoore.net/,,,,1961-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2170838,Roy Harvey,male,1892-03-24T00:00:00Z,Monroe County,Harvey,Roy,,,,,old-time music,,,,,1926-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2147081,Rex Griffin,male,1912-08-12T00:00:00Z,Gadsden,Griffin,Rex,,,,,country music,,,,,,,,Decca
http://www.wikidata.org/entity/Q2091894,Piano Red,male,1911-10-19T00:00:00Z,Georgia,,,,,,,blues,,,,,,,,RCA Records
http://www.wikidata.org/entity/Q2124432,Maureen Starkey Tigrett,female,1946-08-04T00:00:00Z,Liverpool,Cox,Mary,,,Isaac Tigrett,,,,,,,,,,
http://www.wikidata.org/entity/Q2163204,Judy Clay,female,1938-09-12T00:00:00Z,St. Pauls,Clay,Judy,,,,,soul music,,,African Americans,,,,,Atlantic Records
http://www.wikidata.org/entity/Q2164670,Stephen Lynch,male,1971-07-28T00:00:00Z,Abington Township,Lynch,Stephen,,,,,,http://stephenlynch.com/,,,,1996-01-01T00:00:00Z,TheStephenLynch,Stephen-lynch,
http://www.wikidata.org/entity/Q2320344,St. Louis Jimmy Oden,male,1905-06-26T00:00:00Z,Nashville,,,,,,,blues,,,African Americans,,,,St-louis-jimmy-oden,Duke Records
http://www.wikidata.org/entity/Q2344222,Stephanie Nilles,female,1985-01-01T00:00:00Z,Chicago,Nilles,Stephanie,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2294195,Slim Bryant,male,1908-12-07T00:00:00Z,Atlanta,Bryant,,,,,,country music,,,,,,,,Majestic Records
http://www.wikidata.org/entity/Q2318046,Joe Bouchard,male,1948-11-09T00:00:00Z,Watertown,,Joe,,,,,heavy metal,,,,,,,,
http://www.wikidata.org/entity/Q2357593,Cliff Bemis,male,1948-05-21T00:00:00Z,Amherst,,Cliff,,,,,,,,,,,,,
http://www.wikidata.org/entity/Q2340500,Lillian Randolph,female,1898-12-14T00:00:00Z,Knoxville,Randolph,Lillian,,,,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q2357947,Clint Lowery,male,1971-12-15T00:00:00Z,Atlanta,,Clint,,,,,heavy metal,,,,,1988-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q2336894,Brandon Heath,male,1978-07-21T00:00:00Z,Nashville,Heath,Brandon,,,,,rhythm and blues,http://www.brandonheath.net/,,,,2000-01-01T00:00:00Z,brandonheath,Brandon-heath,Reunion Records
http://www.wikidata.org/entity/Q2366744,Capone,male,1976-02-08T00:00:00Z,Queens,,,,,,,hip hop music,http://www.capone-qb.com/,,,,1995-01-01T00:00:00Z,CaponeQB,,Def Jam Recordings
http://www.wikidata.org/entity/Q2334274,Andy Pratt,male,1947-01-25T00:00:00Z,Boston,Pratt,Andy,Edwin H Baker Pratt,,,,,http://www.andyprattnow.com/,,,,1969-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q2348668,R. Stevie Moore,male,1952-01-18T00:00:00Z,Nashville,Moore,Robert,,,,,jazz,http://www.rsteviemoore.com/,,,,1959-01-01T00:00:00Z,,R-stevie-moore,Vital
http://www.wikidata.org/entity/Q2312834,Algebra,female,1976-01-01T00:00:00Z,Atlanta,,,,,,,contemporary R&B,,,,,,,,Rowdy Records
http://www.wikidata.org/entity/Q2342110,Stella Brooks,female,1915-11-24T00:00:00Z,Seattle,Brooks,Stella,,,,,,,,,,,,,
