musician,musicianLabel,genderLabel,cityLabel,fatherLabel,motherLabel,partner,genreLabel,ethnicityLabel,religionLabel,activityStart,twitterNameLabel,geniusNameLabel,recordLabelLabel
http://www.wikidata.org/entity/Q1807004,Latonia Moore,female,Houston,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q1871306,Lou Pride,male,Chicago,,,,soul music,,,2012-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q1817194,Len Barry,male,West Philadelphia,,,,pop music,,,1958-01-01T00:00:00Z,,Len-barry,Decca
http://www.wikidata.org/entity/Q1811914,Lee McBee,male,Kansas City,,,,blues,,,,,,
http://www.wikidata.org/entity/Q1807066,Lattie Moore,male,Kentucky,,,,country music,,,,,,
http://www.wikidata.org/entity/Q1797755,L.J. Benet,male,Los Angeles,,,,,,,,,,
http://www.wikidata.org/entity/Q1854692,Nancy Overton,female,New York City,,,Hall Overton,pop music,,,,,,
http://www.wikidata.org/entity/Q1865697,Little Mack Simmons,male,"Twist\, Arkansas",,,,Chicago blues,African Americans,,2000-01-01T00:00:00Z,,,Black & Blue Records
http://www.wikidata.org/entity/Q1840763,Amy LaVere,female,Shreveport,,,,Americana,,,,,,
http://www.wikidata.org/entity/Q1825909,Linda Tillery,female,San Francisco,,,,soul music,African Americans,,1968-01-01T00:00:00Z,,,CBS Records
http://www.wikidata.org/entity/Q1820397,Leroy,male,Spokane,,,,rock music,,,1998-01-01T00:00:00Z,,,Geffen Records
http://www.wikidata.org/entity/Q1872260,Loulie Jean Norman,female,Birmingham,,,,pop music,,,,,,
http://www.wikidata.org/entity/Q1805943,Lari White,female,Dunedin,,,,country music,,,1988-01-01T00:00:00Z,,Lari-white,Capitol Records
http://www.wikidata.org/entity/Q1811922,Lee Moore,male,Circleville,,,,country music,,,,,,
http://www.wikidata.org/entity/Q1862818,Aaron Watson,male,Amarillo,,,,country music,,,2000-01-01T00:00:00Z,,Aaron-watson,
http://www.wikidata.org/entity/Q1825614,Lina Abarbanell,female,Berlin,,,,,,,,,,
http://www.wikidata.org/entity/Q1798579,LaVerne Butler,female,Shreveport,,,,,,,,,,Chesky Records
http://www.wikidata.org/entity/Q1866587,Liz Diamond,female,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q2577729,Stephen Christian,male,Kalamazoo,,,,alternative rock,,,1998-01-01T00:00:00Z,christianmusic,Stephen-christian,Tooth & Nail Records
http://www.wikidata.org/entity/Q2581967,Bryan MacLean,male,Los Angeles,,,,psychedelic rock,,,1963-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2605514,Webbie,male,Baton Rouge,,,,hip hop music,African Americans,,2001-01-01T00:00:00Z,OfficialWebbie,Webbie,Asylum Records
http://www.wikidata.org/entity/Q2577488,William Warfield,male,West Helena,,,,opera,African Americans,,1947-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2606202,Zola Jesus,female,Phoenix,,,,dark wave,,atheism,2006-01-01T00:00:00Z,ZOLAJESUS,Zola-jesus,
http://www.wikidata.org/entity/Q2539467,Nika Futterman,female,New York City,,,,,,,1985-01-01T00:00:00Z,,Nika-futterman,
http://www.wikidata.org/entity/Q2534130,Jeremy Enigk,male,Seattle,,,,alternative rock,,,1993-01-01T00:00:00Z,jeremyenigk,,Sub Pop
http://www.wikidata.org/entity/Q2570042,Romeo Santos,male,The Bronx,,,,bachata,,,1995-01-01T00:00:00Z,RomeoSantosPage,,RCA Records
http://www.wikidata.org/entity/Q2492614,Uncle Dave Macon,male,Tennessee,,,,old-time music,,,1952-01-01T00:00:00Z,,Uncle-dave-macon,Vocalion
http://www.wikidata.org/entity/Q2534028,Chelsi Smith,female,Redwood City,,,,,African Americans,,,Chelsi_Smith,,
http://www.wikidata.org/entity/Q2491279,Adán Sánchez,male,Torrance,,,,,,,,,,
http://www.wikidata.org/entity/Q2499627,Greg Dulli,male,Hamilton,,,,alternative rock,,,1987-01-01T00:00:00Z,,,Sub Pop
http://www.wikidata.org/entity/Q2584176,Shay Haley,male,Portsmouth,,,,,African Americans,,1994-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2601849,Darby Crash,male,Los Angeles,,,,punk rock,,,1975-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2576574,Will Shade,male,Memphis,,,,,African Americans,,1927-01-01T00:00:00Z,,,Victor Talking Machine Company
http://www.wikidata.org/entity/Q2496575,Brendon Small,male,Springfield,,,,observational comedy,,,,_Brendonsmall,,
http://www.wikidata.org/entity/Q2543828,Jennifer Rene,female,Indianapolis,,,,,,,,,,
http://www.wikidata.org/entity/Q2531165,Robert Tepper,male,Bayonne,,,,rock music,,,,,Robert-tepper,
http://www.wikidata.org/entity/Q2531952,Harry Babbitt,male,St. Louis,,,,big band,,,,,,
http://www.wikidata.org/entity/Q2570530,Donnie Klang,male,Brooklyn,,,,pop music,,,2007-01-01T00:00:00Z,donnieklang,,Atlantic Records
http://www.wikidata.org/entity/Q2581483,Willie Nix,male,Memphis,,,,blues,,,,,,RPM Records
http://www.wikidata.org/entity/Q2575155,Danny Flores,male,Santa Paula,,,,rock and roll,,,1957-01-01T00:00:00Z,,,Challenge
http://www.wikidata.org/entity/Q2601783,Tatiana Troyanos,female,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q2486775,Kurdt Vanderhoof,male,Aberdeen,,,,heavy metal,,,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2552602,Watermelon Slim,male,Boston,,,,blues,,,1973-01-01T00:00:00Z,,,NorthernBlues Music
http://www.wikidata.org/entity/Q2570128,Wilbert Baranco,male,Baton Rouge,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2525271,James Carr,male,Coahoma,,,,soul music,African Americans,,1966-01-01T00:00:00Z,,James-carr,Goldwax Records
http://www.wikidata.org/entity/Q2512925,Oley Speaks,male,Canal Winchester,,,,,,,1898-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2559317,Wendy Moten,female,Memphis,,,,soul music,,,1992-01-01T00:00:00Z,,,EMI Records
http://www.wikidata.org/entity/Q2517534,Terry Glaze,male,Columbus,,,,hard rock,,,,,,
http://www.wikidata.org/entity/Q2567097,Doug Ingle,male,Omaha,,,,psychedelic rock,,,1964-01-01T00:00:00Z,,,Atco Records
http://www.wikidata.org/entity/Q2520362,Jason Jones,male,Columbia,,,,hard rock,,,1995-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2526215,Howard Tate,male,Macon,,,,soul music,,,1962-01-01T00:00:00Z,,,Mercury Records
http://www.wikidata.org/entity/Q2567490,Tom Keifer,male,Springfield Township,,,,glam metal,,,1982-01-01T00:00:00Z,,Tom-keifer,Mercury Records
http://www.wikidata.org/entity/Q2598662,Israel Nash,male,Missouri,,,,alternative country,,,2008-01-01T00:00:00Z,,,Loose Music
http://www.wikidata.org/entity/Q2546219,Walter Schreifels,male,New York City,,,,hardcore punk,,,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2506373,Mink Stole,female,Baltimore,,,,,,,,,,
http://www.wikidata.org/entity/Q2499174,Pam Reynolds case,female,Atlanta,,,,,,,,,,
http://www.wikidata.org/entity/Q2551362,Gordon Gano,male,Milwaukee,,,,alternative rock,,,1980-01-01T00:00:00Z,,,Slash Records
http://www.wikidata.org/entity/Q2581548,AJ Roach,male,Newport News,,,,,,,2003-01-01T00:00:00Z,,,Waterbug Records
http://www.wikidata.org/entity/Q2557487,Weldon Rogers,male,Marietta,,,,country music,,,,,,
http://www.wikidata.org/entity/Q2557820,Dan Seals,male,McCamey,,,,country music,,Bahá'í Faith,1970-01-01T00:00:00Z,,,Atlantic Records
http://www.wikidata.org/entity/Q2552873,Bradford Cox,male,Athens,,,,alternative rock,,,2001-01-01T00:00:00Z,bradfordcox,,4AD
http://www.wikidata.org/entity/Q2594253,Ana Matronic,female,Portland,,,,glam rock,,,2000-01-01T00:00:00Z,,Ana-matronic,
http://www.wikidata.org/entity/Q2485489,Mia Zapata,female,Louisville,,,,punk rock,,,1986-01-01T00:00:00Z,,,C/Z Records
http://www.wikidata.org/entity/Q2501637,Karen Dior,transgender female,Missouri,,,,dance music,,,,,,
http://www.wikidata.org/entity/Q2549389,David Glen Eisley,male,Los Angeles,Anthony Eisley,,Olivia Hussey,hard rock,,,,,David-glen-eisley,Frontiers Records
http://www.wikidata.org/entity/Q2569812,Julie Miller,female,Waxahachie,,,,country music,,,1983-01-01T00:00:00Z,,Julie-miller,Myrrh
http://www.wikidata.org/entity/Q2557480,Weldon Thomas,male,Fort Worth,,,,,,,,,,
http://www.wikidata.org/entity/Q2510230,Vanessa Rubin,female,Cleveland,,,,jazz,African Americans,,,,Vanessa-rubin,Telarc International Corporation
http://www.wikidata.org/entity/Q2581431,Willie Egan,male,Minden,,,,,,,,,,
http://www.wikidata.org/entity/Q2521830,Vic Dana,male,Buffalo,,,,pop music,,,,,Vic-dana,Dolton Records
http://www.wikidata.org/entity/Q2600683,Mario Vazquez,male,The Bronx,,,,rhythm and blues,,,2005-01-01T00:00:00Z,,,Arista
http://www.wikidata.org/entity/Q2543392,Charles Collins,male,Frederick,,,,,,,,,,
http://www.wikidata.org/entity/Q2577283,Alan Paul,male,Newark,,,,a cappella,,,,,,
http://www.wikidata.org/entity/Q2567144,Sanger D. Shafer,male,Whitney,,,,country music,,,,,,
http://www.wikidata.org/entity/Q2496660,Eugene Smith,male,Chicago,,,,gospel music,African Americans,,1933-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2567229,Brian Tichy,male,Denville Township,,,,hard rock,,,1986-01-01T00:00:00Z,,,Sanctuary Records
http://www.wikidata.org/entity/Q2548555,Wanya Morris,male,Philadelphia,,,,contemporary R&B,African Americans,,1987-01-01T00:00:00Z,,Wanya-morris,Motown
http://www.wikidata.org/entity/Q2578333,Bill Cowsill,male,Middletown,,,,pop music,,,1965-01-01T00:00:00Z,,,MGM Records
http://www.wikidata.org/entity/Q2559680,Tony Thompson,male,Waco,,,,contemporary R&B,African Americans,,1989-01-01T00:00:00Z,,Tony-thompson,Giant Records
http://www.wikidata.org/entity/Q2515370,Jo Amar,male,Settat,,,,,,,,,,
http://www.wikidata.org/entity/Q2549322,Brent Smith,male,Knoxville,,,,post-grunge,,,2001-01-01T00:00:00Z,,Brent-smith,
http://www.wikidata.org/entity/Q2542713,Ali Tabatabaee,male,La Habra,,,,punk rock,,Islam,1995-01-01T00:00:00Z,,,Sony Music Entertainment Japan
http://www.wikidata.org/entity/Q2519668,Sandy Posey,female,Jasper,,,,pop music,,,1965-01-01T00:00:00Z,,Sandy-posey,MGM Records
http://www.wikidata.org/entity/Q2583278,Marilyn Borden,female,Hartford,,,,,,,,,,
http://www.wikidata.org/entity/Q2517232,Vern Gosdin,male,Woodland,,,,country music,,,1967-01-01T00:00:00Z,,Vern-gosdin,Elektra
http://www.wikidata.org/entity/Q2541258,Dave Mello,male,Oakland,,,,ska punk,,,1986-01-01T00:00:00Z,,,Lookout! Records
http://www.wikidata.org/entity/Q2560145,Kool Moe Dee,male,New York City,,,,hip hop music,,,1978-01-01T00:00:00Z,,Kool-moe-dee,Jive
http://www.wikidata.org/entity/Q2601137,Elena Satine,female,Tbilisi,,,Tyson Ritter,,,,,ElleSatine,,
http://www.wikidata.org/entity/Q2573780,Peg LaCentra,female,Boston,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2511363,Seger Ellis,male,Houston,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2532154,Ant Banks,male,Oakland,,,,hip hop music,African Americans,,1987-01-01T00:00:00Z,,,Jive
http://www.wikidata.org/entity/Q2559064,Michael Vescera,male,Prospect,,,,heavy metal,,,1984-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2579443,Evan Seinfeld,male,Brooklyn,,,Lupe Fuentes,heavy metal,,,,,,SPV
http://www.wikidata.org/entity/Q2499437,Eldon Hoke,male,Seattle,,,,heavy metal,,atheism,1974-01-01T00:00:00Z,,,Metal Blade Records
http://www.wikidata.org/entity/Q2559497,Russya,female,Kyiv,,Lyudmyla Poryvay,,pop music,,,1989-01-01T00:00:00Z,Russyamusic,,
http://www.wikidata.org/entity/Q2549075,Ward Swingle,male,Mobile,,,,jazz,,,1951-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2574562,Becca,female,Portland,,,,pop music,,,2000-01-01T00:00:00Z,BeccaUSA,,Sony Music Entertainment Japan
http://www.wikidata.org/entity/Q2592889,Lux Interior,male,Akron,,,,punk rock,,,1972-01-01T00:00:00Z,,Lux-interior,
http://www.wikidata.org/entity/Q2517349,Bill Rieflin,male,Seattle,,,,industrial rock,,,,,,Discipline Global Mobile
http://www.wikidata.org/entity/Q2540459,James Chance,male,Milwaukee,,,,no wave,,,1976-01-01T00:00:00Z,,,ZE Records
http://www.wikidata.org/entity/Q2560644,Werly Fairburn,male,"Folsom\, Louisiana",,,,country music,,,,,,
http://www.wikidata.org/entity/Q2518990,Glenn Hughes,male,New York City,,,,disco,,,1968-01-01T00:00:00Z,,Glenn-hughes,Casablanca Records
http://www.wikidata.org/entity/Q2563996,Wesley Tuttle,male,Lamar,,,,country music,,,1937-01-01T00:00:00Z,,Wesley-tuttle,Capitol Records
http://www.wikidata.org/entity/Q2576435,Joseph Bruce,male,Michigan,,,,hip hop music,,,1989-01-01T00:00:00Z,icp,,Psychopathic Records
http://www.wikidata.org/entity/Q2557984,Aaron Gillespie,male,Clearwater,,,,metalcore,,,1997-01-01T00:00:00Z,aaronrgillespie,Aaron-gillespie,BEC Recordings
http://www.wikidata.org/entity/Q2535547,Cazwell,male,Worcester,,,,rapping,,,2000-01-01T00:00:00Z,,Cazwell,West End Records
http://www.wikidata.org/entity/Q2063552,Paula Hampton,female,Middletown,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2043379,O'Neill Spencer,male,Cedarville,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2059603,John Berry,male,Aiken,,,,country music,,,1979-01-01T00:00:00Z,,John-berry,Liberty
http://www.wikidata.org/entity/Q2069753,Pepper Keenan,male,Oxford,,,,heavy metal,,,1989-01-01T00:00:00Z,,,Sanctuary Records
http://www.wikidata.org/entity/Q2041957,Melora Creager,female,Kansas City,,,,,,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2021888,Ed Kowalczyk,male,York,,,,alternative rock,,,1984-01-01T00:00:00Z,EDDIEKLIVE,,Radioactive Records
http://www.wikidata.org/entity/Q2045983,John Arch,male,Colorado Springs,,,,progressive metal,,,1982-01-01T00:00:00Z,,John-arch,Metal Blade Records
http://www.wikidata.org/entity/Q2032688,"Oscar Brown, Jr.",male,Chicago,"Oscar Brown, Sr.",,,rhythm and blues,African Americans,,,,,Fontana
http://www.wikidata.org/entity/Q2038636,Marc Broussard,male,Carencro,,,,soul music,Cajun,Roman Catholic,2004-01-01T00:00:00Z,MarcBroussard,,Island Records
http://www.wikidata.org/entity/Q2024275,Onie Wheeler,male,Missouri,,,,country music,,,,,Onie-wheeler,Starday Records
http://www.wikidata.org/entity/Q2056297,Pastor Troy,male,Augusta,,,,hip hop music,,,1998-01-01T00:00:00Z,PastorTroyDSGB,,SMC Recordings
http://www.wikidata.org/entity/Q2066941,Pee Wee King,male,"Abrams (CDP)\, Wisconsin",,,,country music,,,1948-01-01T00:00:00Z,,Pee-wee-king,Apex
http://www.wikidata.org/entity/Q2073014,Lucine Amara,female,Hartford,,,,opera,Armenians,,,,,
http://www.wikidata.org/entity/Q2026737,Matt Thiessen,male,St. Catharines,,,,Christian rock,,,1998-01-01T00:00:00Z,,,Gotee Records
http://www.wikidata.org/entity/Q2074465,Leib Glantz,male,Kyiv,,,,,,,,,,
http://www.wikidata.org/entity/Q2020790,John Grant,male,Denver,,,,indie rock,,,,johnwgrant,John-grant,Bella Union
http://www.wikidata.org/entity/Q2035670,Lynn Strait,male,Manhasset,,,,,,,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2060579,Paul Kelly,male,Overtown,,,,soul music,,,1956-01-01T00:00:00Z,,Paul-kelly,
http://www.wikidata.org/entity/Q2067418,Peggy Scott-Adams,female,United States of America,,,,soul music,African Americans,,,,Peggy-scott-adams,
http://www.wikidata.org/entity/Q2014263,Jon Walker,male,Chicago,,,,indie rock,,,2003-01-01T00:00:00Z,iamjonwalker,,Fueled by Ramen
http://www.wikidata.org/entity/Q2033344,Peter Yarrow,male,Manhattan,,,,contemporary folk music,,,1960-01-01T00:00:00Z,,,Warner Bros. Records
http://www.wikidata.org/entity/Q2038414,Nathaniel Mayer,male,Detroit,,,,rhythm and blues,,,,,,Fat Possum Records
http://www.wikidata.org/entity/Q2007083,Dorothy Kirsten,female,Montclair,,,,opera,,,,,,
http://www.wikidata.org/entity/Q2056661,Jason Cruz,male,California,,,,punk rock,,,1989-01-01T00:00:00Z,,,Fat Wreck Chords
http://www.wikidata.org/entity/Q2063006,Timmy T,male,Fresno,,,,pop music,,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2043253,O'Bryan,male,Burgaw,,,,pop music,African Americans,,1982-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q2010571,Steve Miller,male,Milwaukee,,,,blues,,,1962-01-01T00:00:00Z,,,Capitol Records
http://www.wikidata.org/entity/Q2066647,Hana Pestle,female,Houston,,,,acoustic music,,,2006-01-01T00:00:00Z,HANAtruly,,
http://www.wikidata.org/entity/Q2053120,Janet Gardner,female,Juneau,,,,hard rock,,,1983-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2075098,Paul Engemann,male,United States of America,Karl Engemann,,,pop music,,,1973-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2015559,Young Noble,male,Rancho Cucamonga,,,,hip hop music,African Americans,,1996-01-01T00:00:00Z,YOUNG_NOBLE1,,Death Row Records
http://www.wikidata.org/entity/Q2030140,Jimmy LaFave,male,Wills Point,,,,country music,,,1979-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2031087,Orlandus Wilson,male,Chesapeake,,,,,,,,,,
http://www.wikidata.org/entity/Q2072265,Kelli Berglund,female,Moorpark,,,,,,,2006-01-01T00:00:00Z,kelliberglund,,
http://www.wikidata.org/entity/Q2059878,Paul Groves,male,Lake Charles,,,,,,,,,,
http://www.wikidata.org/entity/Q2037374,Kimberly Goss,female,Los Angeles,,,,power metal,,,1990-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2045848,Michael Patrick Kelly,male,Dublin,,,,pop music,Irish Americans,,,,,
http://www.wikidata.org/entity/Q2044777,Damon Johnson,male,Macon,,,,country rock,,,1988-01-01T00:00:00Z,DamonJOfficial,Damon-johnson,
http://www.wikidata.org/entity/Q2026055,Bonnie McKee,female,Vacaville,,,,pop music,,,2002-01-01T00:00:00Z,BonnieMcKee,Bonnie-mckee,Epic
http://www.wikidata.org/entity/Q2056480,Pat Flowers,male,Detroit,,,,jazz,,,,,,Black & Blue Records
http://www.wikidata.org/entity/Q2052479,Mitch Malloy,male,Dickinson,,,,,,,,,,RCA Records
http://www.wikidata.org/entity/Q2056096,Shuki Levy,male,Tel Aviv,,,,,,,,,,
http://www.wikidata.org/entity/Q2044554,Barbara Lewis,female,Salem Township,,,,,African Americans,,,,,Atlantic Records
http://www.wikidata.org/entity/Q2031107,Orlester Watson Cavanaugh,male,Indianapolis,,,,,,,,,,
http://www.wikidata.org/entity/Q2069761,Peppermint Harris,male,Texarkana,,,,blues,African Americans,,,,Peppermint-harris,Combo Records
http://www.wikidata.org/entity/Q2072790,Adam Young,male,Owatonna,,,,synth-pop,,,2006-01-01T00:00:00Z,owlcity,Adam-young,Republic Records
http://www.wikidata.org/entity/Q2012436,Michelle Walker,female,Baumholder,,,,jazz,African Americans,,,mwalkerjazz,,
http://www.wikidata.org/entity/Q2067423,Peggy Stone-Honigsberg,female,Berlin,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2058336,Jim Beanz,male,Harrisburg,,,,,,,,,,
http://www.wikidata.org/entity/Q2067420,Peggy Seeger,female,New York City,Charles Seeger,Ruth Crawford Seeger,Ewan MacColl,contemporary folk music,,,1955-01-01T00:00:00Z,PeggySeeger,,Folkways Records
http://www.wikidata.org/entity/Q2046436,Skylar Astin,male,New York City,,,,,,,2006-01-01T00:00:00Z,,Skylar-astin,
http://www.wikidata.org/entity/Q2026260,Bill Hayes,male,Harvey,,,Susan Seaforth Hayes,,,,,,,Apex
http://www.wikidata.org/entity/Q2026918,Don Hastings,male,Brooklyn,,,,,,,,,,
http://www.wikidata.org/entity/Q2066931,Pee Wee Hunt,male,Mount Healthy,,,,jazz,,,,,,Capitol Records
http://www.wikidata.org/entity/Q2052520,Myrtle Stedman,female,Chicago,,,Marshall Stedman,,,,,,,
http://www.wikidata.org/entity/Q2061166,Robert Alda,male,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q2442902,Tony Vincent,male,Albuquerque,,,,rock music,,,1993-01-01T00:00:00Z,,Tony-vincent,
http://www.wikidata.org/entity/Q2450732,Bill Thompson,male,Terre Haute,,,,,,,1934-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2407642,Texas Ruby,female,Decatur,,,,country music,,,1937-01-01T00:00:00Z,,,Starday Records
http://www.wikidata.org/entity/Q2441076,Tommy Spurlin,male,Elba,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q2384433,TJ Jackson,male,Los Angeles,Tito Jackson,,,pop music,African Americans,,1989-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q2395345,JD Samson,female,Cleveland,,,,electronic music,,,,,,
http://www.wikidata.org/entity/Q2437264,Lindsey Haun,female,Los Angeles,Jimmy Haun,,,,,,1988-01-01T00:00:00Z,,Lindsey-haun,Show Dog-Universal Music
http://www.wikidata.org/entity/Q2447661,Tracy Lawrence,male,Atlanta,,,,country music,,,,,Tracy-lawrence,DreamWorks Records
http://www.wikidata.org/entity/Q2401723,Neil Turbin,male,Brooklyn,,,,thrash metal,,,1978-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2404590,Khalil Fong,male,Kauai County,,,,rhythm and blues,,Bahá'í Faith,2005-01-01T00:00:00Z,,,Warner Music Group
http://www.wikidata.org/entity/Q2435179,Idalis DeLeón,female,The Bronx,,,,,,,1988-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2441120,Tommy Victor,male,New York City,,,,industrial metal,,,1984-01-01T00:00:00Z,,,Epic
http://www.wikidata.org/entity/Q2400916,Christopher Barron Gross,male,Honolulu,,,Laura Benanti,,,,,thechrisbarron,,
http://www.wikidata.org/entity/Q2442768,Tony Pastor,male,Middletown,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2440093,Tom Shear,male,State College,,,,industrial music,,,,,,Rough Trade Records
http://www.wikidata.org/entity/Q2452110,Trevor Jackson,male,Indianapolis,,,,contemporary R&B,African Americans,,2006-01-01T00:00:00Z,trevorjackson5,,Atlantic Records
http://www.wikidata.org/entity/Q2445456,Clara Louise Kellogg,female,Sumter,George Kellogg,,,,,,,,,
http://www.wikidata.org/entity/Q2439715,Tom Hazelmyer,male,Michigan,,,,noise rock,,,1983-01-01T00:00:00Z,,,Amphetamine Reptile Records
http://www.wikidata.org/entity/Q2407521,Tex Fletcher,male,Harrison,,,,country music,,,,,,
http://www.wikidata.org/entity/Q2442437,Tony Anthony,male,Clarksburg,,,,,,,1959-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2420191,Eddie Holland,male,Detroit,,,,rhythm and blues,African Americans,,,,Eddie-holland,Motown
http://www.wikidata.org/entity/Q2432268,Tierney Sutton,female,Omaha,,,,jazz,,Bahá'í Faith,,tierneysutton,,
http://www.wikidata.org/entity/Q2436955,Titilayo Adedokun,female,Nashville,,,,,African Americans,,1996-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2407040,Adrienne Armstrong,female,Minneapolis,,,Billie Joe Armstrong,,,,,,,
http://www.wikidata.org/entity/Q2391493,Tamela Mann,female,Fort Worth,,,David Mann,,,,1992-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2438622,Simon Curtis,male,Michigan,,,,electronic music,,,2006-01-01T00:00:00Z,simoncurtis,Simon-curtis,
http://www.wikidata.org/entity/Q2440934,Tommy Blake,male,Dallas,,,,country music,,,,,,
http://www.wikidata.org/entity/Q2446802,Toussaint McCall,male,Monroe,,,,soul music,African Americans,,,,,
http://www.wikidata.org/entity/Q2442557,Tony Glover,male,Minneapolis,,,,blues,,,1963-01-01T00:00:00Z,,,Elektra
http://www.wikidata.org/entity/Q2399644,Ron Wasserman,male,Encino,,,,heavy metal,,,1979-01-01T00:00:00Z,,Ron-wasserman,
http://www.wikidata.org/entity/Q2451563,Rickey Medlocke,male,Jacksonville,,,,Southern rock,,,1969-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2424052,Irène Bordoni,female,Paris,,,E. Ray Goetz,,,,1914-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2441098,Tommy Tucker,male,Souris,,,,,,,,,Tommy-tucker,
http://www.wikidata.org/entity/Q2428042,Thomas Wayne,male,Batesville,,,,,,,,,Thomas-wayne,Phillips International Records
http://www.wikidata.org/entity/Q2424074,Peg Leg Sam,male,Jonesville,,,,blues,,,,,,
http://www.wikidata.org/entity/Q2414801,Kenny Hickey,male,Brooklyn,,,,heavy metal,,,1989-01-01T00:00:00Z,,,Roadrunner Records
http://www.wikidata.org/entity/Q2407365,Maxine Jones,female,Paterson,,,,soul music,African Americans,,1989-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2383842,Regina Carrol,female,Boston,,,Al Adamson,,,,,,,
http://www.wikidata.org/entity/Q2440154,Tom Sullivan,male,Boston,,,,,,,,,,
http://www.wikidata.org/entity/Q2450911,Michale Graves,male,Dumont,,,,horror punk,,,1995-01-01T00:00:00Z,michalegraves,,Geffen Records
http://www.wikidata.org/entity/Q2420755,Tammy Blanchard,female,Bayonne,,,,,,,1997-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2440951,Tommy Bryant,male,Philadelphia,,,,jazz,,,,,,
http://www.wikidata.org/entity/Q2422146,Big Miller,male,Sioux City,,,,jazz,,,1949-01-01T00:00:00Z,,,Columbia Records
http://www.wikidata.org/entity/Q2405794,Terry Stafford,male,Hollis,,,,country music,,,1963-01-01T00:00:00Z,,Terry-stafford,Atlantic Records
http://www.wikidata.org/entity/Q2423010,Joy Enriquez,female,Whittier,,,,pop music,,,1998-01-01T00:00:00Z,,,Arista
http://www.wikidata.org/entity/Q2427283,Thomas Shaw,male,Brenham,,,,,African Americans,,,,,
http://www.wikidata.org/entity/Q2403115,Mark Sandman,male,Newton,,,,alternative rock,,,,,Mark-sandman,Rykodisc
http://www.wikidata.org/entity/Q2426173,Vicki Lewis,female,Cincinnati,,,,,,,1985-01-01T00:00:00Z,,,
http://www.wikidata.org/entity/Q2452126,David Fury,male,New York City,,,,,,,,,,
http://www.wikidata.org/entity/Q2440976,Tommy Duncan,male,Hillsboro,,,,Western swing,,,,,,Capitol Records
http://www.wikidata.org/entity/Q2406179,Tank,male,Milwaukee,,,,rhythm and blues,,,1996-01-01T00:00:00Z,therealtank,Tank,Atlantic Records
http://www.wikidata.org/entity/Q2394302,Steve Forbert,male,Meridian,,,,folk music,,,1978-01-01T00:00:00Z,,,Nemperor Records
http://www.wikidata.org/entity/Q2389644,Keith Knudsen,male,Le Mars,,,,rock music,,,,,,
http://www.wikidata.org/entity/Q2440100,Tom Shaka,male,Middletown,,,,blues,,,,,,
http://www.wikidata.org/entity/Q2440578,Scherrie Payne,female,Detroit,,,,rhythm and blues,African Americans,,1968-01-01T00:00:00Z,,,Invictus Records
